step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
38000,a,352,403,406,78,41,70,10,45,46,65,128,67,37,6794
39000,b,364,397,401,43,67,10,35,56,41,70,79,44,94,6964
40000,b,374,410,391,24,84,4,69,55,46,66,90,66,72,7151
41000,a,403,407,400,56,50,36,14,66,39,57,138,55,99,7329
42000,a,387,410,394,74,28,66,10,45,41,55,117,76,68,7505
43000,b,385,405,384,51,68,12,39,53,53,60,124,44,109,7662
44000,b,382,401,394,34,78,6,48,51,52,71,140,46,48,7830
45000,a,385,395,364,61,43,30,7,54,68,56,154,42,79,7982
46000,a,398,378,360,76,28,62,4,57,64,55,142,61,54,8155
47000,b,389,392,351,47,59,9,34,57,54,64,122,41,111,8317
48000,b,382,387,372,31,68,5,61,54,49,53,189,59,40,8483
49000,a,372,386,386,62,46,57,13,48,42,75,130,61,112,8667
50000,a,347,385,406,65,29,77,7,52,51,48,99,68,49,8835
51000,b,344,366,387,46,59,14,62,41,40,57,116,70,110,9003
52000,b,347,379,413,25,82,10,78,51,50,70,117,63,44,9187
53000,a,361,405,400,63,44,47,14,48,52,72,98,62,104,9369
54000,a,371,402,404,86,28,73,10,51,45,73,101,70,66,9563
55000,b,361,386,416,56,56,14,51,50,48,51,102,62,111,9726
56000,b,337,399,413,41,72,8,82,41,31,60,132,74,65,9901
57000,a,329,396,400,66,49,49,11,48,30,67,95,56,110,10072
58000,a,338,382,421,92,29,77,5,46,52,60,141,68,56,10246
59000,b,328,376,394,56,70,13,43,47,58,69,104,52,111,10414
60000,b,330,394,382,36,79,8,71,51,61,65,147,55,41,10585
61000,a,357,408,376,64,58,39,12,52,53,58,152,50,103,10745
62000,a,353,408,393,75,38,62,7,39,54,71,162,59,49,10914
63000,b,350,401,394,50,69,10,56,39,48,58,139,66,120,11077
64000,b,364,417,380,29,83,8,80,60,42,64,156,67,35,11268
65000,a,357,391,388,57,57,55,11,45,48,66,122,58,115,11437
66000,a,337,388,393,56,35,83,7,44,41,47,127,78,53,11606
67000,b,333,396,394,33,70,11,56,49,35,60,102,70,136,11785
68000,b,330,392,416,15,93,4,93,40,37,83,89,81,40,11989
69000,a,354,369,438,53,59,51,16,49,40,54,125,71,127,12163
70000,a,366,373,418,62,37,87,10,62,42,50,140,70,52,12345
71000,b,343,391,413,37,58,14,50,42,42,59,111,58,114,12504
72000,b,349,391,420,19,69,12,77,52,46,59,122,62,61,12677
73000,a,354,421,416,42,42,58,16,46,38,64,114,67,102,12854
74000,a,332,426,417,64,26,76,9,38,48,65,127,69,55,13026
75000,b,319,428,412,43,54,13,50,53,51,52,159,60,122,13191
76000,b,312,434,408,30,77,11,67,31,38,64,205,60,57,13346
77000,a,314,432,416,58,53,54,12,53,42,70,88,77,119,13546
78000,a,314,411,411,70,33,71,9,46,49,65,139,59,53,13716
79000,b,338,394,412,45,64,10,46,45,62,63,148,58,101,13882
80000,b,342,416,406,28,78,5,57,39,28,74,150,58,29,14053
81000,a,329,402,408,58,50,56,4,61,50,57,95,63,102,14234
82000,a,309,410,405,82,36,82,3,43,43,73,157,74,30,14424
83000,b,318,394,424,56,60,20,51,42,44,62,119,66,111,14594
84000,b,332,372,406,36,90,13,78,42,45,73,138,70,44,14779
85000,a,347,400,392,77,66,36,13,50,56,72,187,40,98,14941
86000,a,358,394,397,91,42,60,10,46,35,59,170,61,43,15107
87000,b,354,413,384,55,70,8,53,47,38,69,114,62,105,15285
88000,b,345,392,364,36,88,5,66,49,51,61,135,55,57,15450
89000,a,350,386,371,73,54,51,11,45,49,67,119,63,118,15625
90000,a,339,376,397,97,40,77,9,51,53,76,147,69,56,15821
91000,b,336,389,403,53,70,10,50,44,37,68,93,58,147,15991
92000,b,363,400,391,25,96,8,74,49,43,78,107,69,37,16187
93000,a,357,382,380,43,68,47,11,48,41,44,166,55,103,16334
94000,a,354,382,402,70,37,85,8,39,49,69,159,75,56,16517
95000,b,362,384,394,48,53,10,68,41,37,48,75,79,135,16685
96000,b,344,401,378,31,91,7,97,48,43,75,134,67,43,16875
97000,a,343,393,366,61,64,52,20,45,39,55,154,59,129,17034
98000,a,331,398,392,87,37,70,13,50,43,60,176,63,37,17207
99000,b,328,394,391,53,62,10,50,47,44,62,130,59,109,17375
100000,b,329,407,394,31,91,7,70,50,69,80,115,65,55,17570
101000,a,330,385,412,58,66,61,13,51,52,56,104,73,113,17750
102000,a,330,393,408,82,44,82,6,53,54,69,133,61,32,17933
103000,b,330,396,392,55,69,15,44,47,43,59,137,55,113,18094
104000,b,331,407,397,34,89,12,71,55,39,67,141,66,58,18282
105000,a,329,387,412,70,55,49,10,35,58,71,87,51,116,18439
106000,a,328,386,426,80,39,80,6,46,51,60,120,75,61,18620
107000,b,327,386,419,54,71,11,52,50,55,62,112,58,116,18790
108000,b,318,372,448,37,85,6,67,43,34,55,176,72,42,18960
109000,a,331,394,418,65,49,41,9,51,48,67,130,53,100,19131
110000,a,322,391,411,83,25,71,4,37,31,71,177,70,64,19309
111000,b,320,420,397,53,64,8,45,43,37,67,122,64,119,19483
112000,b,311,410,408,33,75,6,79,44,40,64,146,81,55,19672
113000,a,308,428,424,66,51,51,13,47,42,71,110,65,124,19855
114000,a,323,407,417,86,28,71,6,51,61,65,137,60,38,20031
115000,b,332,397,400,54,61,10,50,48,56,61,151,61,109,20201
116000,b,344,414,389,37,80,7,76,43,61,66,136,66,61,20376
117000,a,348,432,370,60,49,45,12,48,50,58,92,57,112,20539
118000,a,353,423,355,82,35,69,9,54,66,69,141,53,52,20715
119000,b,354,441,375,57,62,11,36,58,47,72,157,38,85,20883
120000,b,373,436,368,34,90,6,66,60,52,64,163,54,52,21061
121000,a,382,413,366,69,54,43,9,49,45,62,168,48,94,21220
122000,a,383,395,382,94,28,60,4,62,49,81,104,56,42,21419
123000,b,376,394,394,63,51,7,42,60,70,48,127,59,93,21586
124000,b,372,389,390,38,72,6,78,45,52,63,163,70,47,21764
125000,a,359,404,387,67,43,59,15,44,53,70,100,71,105,21949
126000,a,368,403,398,81,23,80,3,46,49,62,153,66,43,22123
127000,b,379,378,407,60,50,7,47,54,41,49,163,59,117,22285
128000,b,352,376,401,39,65,6,69,36,40,54,190,62,55,22437
129000,a,348,400,412,70,42,57,12,44,64,62,116,73,102,22616
130000,a,359,423,379,103,17,58,9,43,47,90,126,45,42,22794
131000,b,363,427,379,66,50,10,42,59,62,54,137,47,101,22954
132000,b,368,419,371,41,70,4,55,54,67,56,153,51,26,23115
133000,a,349,418,378,68,44,47,9,48,44,59,135,69,89,23291
134000,a,359,414,359,90,26,74,3,50,42,74,143,61,58,23476
135000,b,376,419,351,58,64,11,34,57,53,63,147,45,99,23641
136000,b,357,436,375,37,78,7,57,51,65,70,166,52,43,23814
137000,a,358,446,356,68,46,36,14,43,64,71,127,41,87,23969
138000,a,360,433,364,90,27,68,6,50,65,65,121,67,50,24151
139000,b,350,404,373,63,54,9,39,38,47,55,150,50,109,24294
140000,b,353,404,388,44,65,6,64,46,46,52,184,58,54,24450
141000,a,345,404,391,71,47,51,13,47,60,63,131,67,106,24627
142000,a,358,403,394,82,26,69,8,49,63,57,146,61,42,24794
143000,b,358,412,385,58,59,12,35,42,35,68,129,48,107,24952
144000,b,373,421,375,26,88,5,57,56,59,76,110,51,59,25135
145000,a,386,426,347,51,61,43,13,65,71,59,117,51,83,25310
146000,a,376,419,365,76,40,63,8,46,52,62,189,52,42,25470
147000,b,379,424,384,46,72,11,45,57,53,69,131,53,115,25649
148000,b,363,415,382,19,85,5,71,52,45,71,139,62,44,25834
149000,a,372,402,390,58,48,41,11,47,36,69,130,49,89,25999
150000,a,367,391,371,78,30,62,7,54,59,64,153,56,71,26173
151000,b,369,395,371,55,59,12,48,48,67,60,118,65,88,26346
152000,b,384,403,385,37,74,6,60,62,54,70,109,56,55,26534
153000,a,378,400,375,71,50,30,10,52,51,72,88,43,91,26701
154000,a,372,412,360,84,35,58,5,49,39,67,148,56,37,26873
155000,b,368,415,363,55,73,7,52,49,44,78,120,57,93,27057
156000,b,374,396,370,40,79,5,70,56,46,55,147,64,59,27232
157000,a,369,407,380,64,52,45,11,52,56,65,129,58,100,27407
158000,a,362,408,380,82,32,69,5,62,63,61,112,67,50,27597
159000,b,384,401,345,55,55,8,32,59,56,55,156,38,99,27749
160000,b,389,403,345,33,77,7,49,48,48,67,171,51,42,27915
161000,a,391,427,350,65,49,45,7,50,60,66,76,62,90,28093
162000,a,393,418,332,73,30,67,3,61,51,59,136,57,40,28270
163000,b,409,404,344,50,62,10,49,59,54,61,134,60,103,28450
164000,b,376,407,347,30,75,8,69,56,56,59,167,54,34,28619
165000,a,381,427,367,65,53,46,7,53,46,75,113,55,108,28802
166000,a,360,425,370,70,32,72,7,43,40,61,155,59,49,28965
167000,b,384,408,368,48,75,11,46,61,66,74,113,50,124,29150
168000,b,371,390,391,27,79,8,75,47,40,60,140,61,52,29318
169000,a,370,389,405,61,52,59,10,42,47,72,114,68,91,29500
170000,a,382,385,389,77,31,82,6,60,57,61,148,59,32,29680
171000,b,387,382,384,54,55,14,43,62,67,55,135,54,106,29851
172000,b,376,399,392,36,76,7,52,44,48,64,145,59,55,30018
173000,a,360,393,405,57,48,50,11,52,78,62,117,56,93,30188
174000,a,369,398,391,78,26,77,7,61,53,53,175,66,43,30368
175000,b,376,419,396,47,62,14,48,59,65,69,87,58,124,30554
176000,b,357,421,386,31,79,10,65,47,47,70,153,54,52,30725
177000,a,354,420,384,73,50,40,7,34,37,76,172,53,92,30888
178000,a,345,416,370,93,37,69,5,61,59,64,164,61,36,31074
179000,b,360,402,388,53,69,13,36,47,58,74,119,47,100,31242
180000,b,342,430,385,36,100,9,69,59,60,77,97,65,56,31443
