step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
144000,a,330,430,386,96,21,88,5,48,53,78,108,65,34,27350
145000,a,338,432,390,114,12,86,3,40,50,90,73,60,47,27540
146000,a,314,433,400,114,6,105,2,41,46,82,67,71,76,27734
147000,a,335,411,394,118,3,103,0,50,59,84,55,59,44,27927
148000,a,339,406,391,131,2,109,0,56,40,78,60,75,51,28136
149000,a,343,396,397,100,0,111,0,53,63,65,42,70,53,28324
150000,a,327,375,416,107,0,114,0,56,53,83,49,70,57,28533
151000,b,325,364,414,67,31,20,47,49,38,41,119,63,156,28686
152000,b,347,379,405,41,56,16,75,58,58,58,146,57,53,28859
153000,b,337,380,420,28,72,12,80,52,63,60,108,60,52,29031
154000,b,330,385,396,18,91,6,96,53,61,67,83,76,56,29227
155000,b,326,395,409,14,95,4,101,51,56,67,66,67,57,29412
156000,b,345,397,402,8,103,3,106,43,56,69,75,74,45,29598
157000,b,360,385,403,6,99,1,113,53,67,67,62,65,66,29783
158000,b,351,377,397,5,104,1,111,59,70,55,59,75,53,29972
159000,b,348,380,386,2,125,1,114,58,58,82,67,71,55,30183
160000,b,349,387,393,1,112,1,113,43,39,82,52,71,48,30379
161000,a,358,381,405,34,77,48,24,57,53,41,153,70,132,30547
162000,a,360,384,385,61,53,74,18,54,58,64,153,61,55,30726
163000,a,355,390,379,85,39,80,13,45,59,75,145,58,44,30904
164000,a,346,403,395,101,27,92,9,54,56,74,101,74,50,31106
165000,a,356,404,391,114,14,94,4,64,63,70,64,70,63,31310
166000,a,357,400,390,112,9,93,2,42,50,86,50,70,64,31508
167000,a,326,413,398,127,5,98,1,56,54,78,37,82,62,31724
168000,a,308,415,419,113,2,116,0,41,56,69,46,85,49,31919
169000,a,317,433,410,127,2,116,0,46,59,92,66,73,32,32130
170000,a,314,440,407,116,2,113,0,53,58,83,39,69,53,32335
171000,b,326,414,390,79,43,30,38,39,35,53,191,48,128,32475
172000,b,315,404,403,48,70,21,72,40,33,69,162,69,53,32653
173000,b,329,414,375,27,90,11,78,53,45,63,95,56,51,32825
174000,b,322,419,386,16,120,6,92,47,26,85,98,69,40,33026
175000,b,321,412,382,11,126,4,93,53,40,70,49,76,55,33225
176000,b,332,410,397,5,114,4,97,50,59,63,63,69,43,33407
177000,b,326,392,401,3,105,2,108,45,45,70,45,73,56,33595
178000,b,332,408,390,2,115,2,114,50,49,89,41,76,38,33810
179000,b,328,437,378,2,112,2,104,53,56,84,51,67,33,34014
180000,b,334,413,384,2,95,2,96,58,42,66,50,65,46,34203
