step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
78000,a,361,394,405,80,36,78,5,52,54,62,172,61,71,13856
79000,b,350,426,401,52,69,8,30,52,54,71,73,46,107,14025
80000,b,354,422,396,36,63,4,67,47,42,49,117,76,48,14197
81000,a,362,424,387,66,44,43,6,51,58,65,107,50,90,14363
82000,a,363,442,382,106,20,61,5,49,56,89,119,46,42,14547
83000,b,352,427,366,66,53,9,41,52,64,53,134,51,108,14703
84000,b,366,420,360,47,72,8,63,59,61,65,184,47,44,14874
85000,a,388,407,337,75,43,39,10,56,44,70,127,45,105,15045
86000,a,375,389,374,95,27,65,5,38,34,77,143,68,59,15228
87000,b,377,372,378,65,59,9,47,42,43,59,168,58,110,15387
88000,b,365,376,379,44,75,5,68,45,48,60,187,60,45,15552
89000,a,375,364,370,71,53,38,14,61,61,60,132,50,119,15723
90000,a,400,363,377,90,40,51,5,50,78,72,104,59,71,15904
91000,b,407,378,396,57,66,8,47,69,72,57,123,60,99,16090
92000,b,391,381,386,35,80,5,70,59,40,60,161,54,29,16263
93000,a,407,375,375,60,51,47,9,76,57,58,114,56,106,16453
94000,a,403,383,355,91,26,54,5,62,63,88,125,47,40,16650
95000,b,392,369,366,58,58,3,40,56,70,60,138,47,88,16813
96000,b,400,394,373,37,85,1,60,64,59,70,141,55,48,17002
97000,a,408,404,345,62,50,32,12,56,49,60,118,43,99,17161
98000,a,403,390,361,78,34,50,8,62,47,66,138,52,65,17341
99000,b,402,381,369,46,69,6,51,63,64,62,120,60,85,17526
100000,b,398,391,360,32,80,1,80,52,54,58,129,76,49,17712
101000,a,371,413,364,60,58,45,11,47,47,62,120,60,109,17881
102000,a,358,400,384,82,47,69,6,47,35,62,223,62,31,18052
103000,b,353,435,378,50,78,8,44,38,50,79,119,56,108,18225
104000,b,364,420,369,31,87,6,58,57,64,66,138,49,51,18397
105000,a,366,400,362,57,54,41,10,57,39,53,125,57,118,18564
106000,a,393,413,376,75,38,61,6,59,70,67,159,60,36,18750
107000,b,382,425,365,33,58,12,43,52,51,61,85,52,108,18915
108000,b,365,416,360,18,73,5,64,53,63,64,122,63,43,19095
109000,a,339,405,372,42,53,46,14,43,65,52,130,59,100,19249
110000,a,354,403,397,63,34,79,10,57,52,61,154,75,41,19442
111000,b,361,392,373,42,69,12,58,47,46,65,116,59,117,19613
112000,b,358,401,370,27,91,8,74,59,62,77,112,56,59,19805
113000,a,353,392,381,60,54,49,16,43,48,60,124,56,116,19964
114000,a,346,410,369,96,32,70,9,50,50,85,110,60,53,20159
115000,b,357,418,355,58,67,15,46,57,51,64,123,46,96,20326
116000,b,329,421,372,31,83,7,69,43,43,65,146,63,70,20497
117000,a,322,415,380,65,53,45,13,49,51,66,160,53,116,20665
118000,a,326,401,393,73,35,69,6,48,36,48,164,69,52,20830
119000,b,319,407,400,51,76,10,42,43,47,77,148,52,105,21002
120000,b,326,421,373,34,91,4,57,47,56,68,145,55,77,21172
121000,a,333,391,393,56,67,51,10,55,57,53,122,65,122,21345
122000,a,335,379,402,85,38,70,6,48,46,73,118,64,65,21530
123000,b,338,397,408,56,60,8,57,49,57,56,118,70,106,21705
124000,b,342,387,427,38,73,5,98,55,57,46,135,84,61,21890
125000,a,344,372,433,50,49,44,16,42,49,47,124,57,148,22036
126000,a,341,367,423,65,35,69,10,52,52,53,155,63,46,22204
127000,b,355,383,409,37,67,12,51,55,50,64,98,61,128,22384
128000,b,342,385,402,29,77,6,75,43,46,60,119,73,52,22560
129000,a,357,387,413,55,53,54,12,44,39,61,113,65,113,22730
130000,a,358,369,420,69,35,73,7,50,58,46,148,70,58,22896
131000,b,365,376,421,48,61,10,46,48,52,59,149,58,128,23061
132000,b,371,376,404,30,88,8,67,54,45,63,147,67,46,23245
133000,a,371,381,421,54,53,46,11,69,52,54,124,58,97,23426
134000,a,356,374,427,76,34,81,4,61,55,73,97,73,48,23633
135000,b,344,375,437,44,64,13,38,59,53,56,105,50,104,23798
136000,b,355,371,435,31,81,9,72,51,50,64,123,73,65,23986
137000,a,359,364,423,51,54,51,11,46,56,48,126,63,120,24143
138000,a,364,375,410,73,34,86,4,46,40,57,149,78,57,24324
139000,b,378,381,410,48,59,6,43,60,56,63,100,52,106,24499
140000,b,384,376,411,30,76,3,78,59,58,57,124,67,61,24682
141000,a,372,383,427,58,48,51,18,45,36,56,126,65,116,24848
142000,a,345,385,413,72,41,70,12,39,38,61,163,59,55,25007
143000,b,315,395,416,51,72,14,45,42,48,79,97,62,110,25190
144000,b,339,397,423,39,87,6,69,51,46,64,113,73,62,25378
145000,a,350,378,427,57,54,39,11,51,51,52,129,49,113,25530
146000,a,355,381,434,76,32,69,4,55,62,67,145,62,35,25714
147000,b,377,400,433,44,51,11,47,59,63,50,126,57,102,25880
148000,b,373,411,395,23,60,4,66,57,63,48,128,57,38,26042
149000,a,361,412,395,58,41,48,15,52,41,65,131,60,106,26219
150000,a,345,410,404,76,22,74,7,45,44,62,154,67,49,26393
151000,b,352,411,402,54,61,10,45,49,40,72,143,53,116,26567
152000,b,366,396,396,32,87,5,63,60,46,66,99,60,47,26753
153000,a,354,392,414,61,52,46,11,47,35,52,151,64,106,26916
154000,a,363,377,400,73,25,88,7,46,48,61,115,82,70,27105
155000,b,355,377,420,43,54,14,60,48,70,58,70,72,158,27283
156000,b,368,389,395,25,73,8,76,47,41,68,146,53,51,27451
157000,a,384,396,393,65,44,51,13,51,30,72,117,63,120,27637
158000,a,374,385,383,79,31,64,7,48,62,61,106,59,44,27805
159000,b,373,393,391,50,50,12,56,70,51,46,95,64,92,27985
160000,b,380,387,401,28,65,10,89,53,48,59,99,77,66,28174
161000,a,364,383,421,52,42,53,15,59,43,56,105,58,118,28347
162000,a,359,387,423,77,31,75,13,50,62,72,139,67,57,28536
163000,b,358,375,422,53,60,16,64,48,33,58,120,76,136,28718
164000,b,360,381,437,29,73,12,93,51,51,53,136,82,49,28904
165000,a,355,371,427,58,45,57,18,50,47,48,153,55,122,29057
166000,a,325,393,433,76,25,81,13,44,47,65,113,73,37,29239
167000,b,331,398,427,57,57,15,46,50,45,52,168,50,110,29391
168000,b,331,372,429,30,79,9,74,45,55,61,133,59,49,29556
169000,a,344,372,430,57,52,54,9,56,57,55,95,63,112,29730
170000,a,359,367,425,76,31,83,8,43,60,66,146,75,51,29914
171000,b,344,379,417,44,70,12,48,40,38,69,154,57,123,30080
172000,b,349,370,392,23,83,9,72,52,42,56,141,62,40,30250
173000,a,361,399,380,68,59,38,13,56,68,77,100,40,104,30423
174000,a,364,391,384,92,35,76,9,56,77,70,90,66,57,30615
175000,b,367,395,389,64,61,17,42,56,56,60,154,51,93,30782
176000,b,352,389,404,39,68,9,66,48,62,60,157,55,45,30945
177000,a,345,389,392,69,48,42,12,51,47,67,111,50,119,31113
178000,a,353,381,386,79,26,79,7,62,51,60,127,66,69,31301
179000,b,363,414,384,55,56,9,52,44,55,62,96,61,124,31468
180000,b,367,394,384,40,74,5,70,54,60,64,130,57,45,31643
