step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
59000,b,335,389,400,0,103,0,125,46,63,77,44,78,44,11464
60000,b,344,393,405,0,107,0,114,54,43,78,54,73,45,11669
61000,a,345,403,400,40,71,51,21,45,54,50,98,69,148,11833
62000,a,358,415,400,64,48,69,14,55,49,66,142,65,41,12019
63000,a,346,405,397,88,32,80,5,46,51,65,115,60,95,12190
64000,a,333,387,400,74,19,93,4,47,67,51,98,64,60,12352
65000,a,343,390,398,92,10,96,3,66,62,65,62,77,56,12560
66000,a,322,394,415,112,5,112,0,48,43,85,48,78,33,12771
67000,a,326,383,431,109,3,128,0,60,52,67,31,95,41,12993
68000,a,329,377,426,110,2,123,0,55,53,61,39,79,57,13188
69000,a,347,365,426,103,1,132,0,52,44,59,30,87,68,13386
70000,a,332,368,431,105,1,119,0,57,54,57,54,82,55,13582
71000,b,337,376,423,70,39,28,52,42,42,52,165,68,132,13744
72000,b,354,372,428,45,62,14,73,59,50,55,126,66,53,13924
73000,b,344,347,443,31,85,8,96,41,39,66,126,83,41,14114
74000,b,359,359,422,17,92,4,105,67,28,80,63,74,43,14335
75000,b,372,368,410,13,91,2,100,58,50,70,59,65,56,14528
76000,b,371,375,383,7,93,2,90,55,55,60,56,70,77,14713
77000,b,361,385,366,4,94,1,91,62,58,67,47,63,54,14905
78000,b,358,399,371,4,111,1,87,61,82,78,51,65,43,15109
79000,b,352,402,373,2,115,0,97,60,59,78,38,75,55,15322
80000,b,362,405,388,1,108,0,100,78,58,67,23,67,53,15534
81000,a,371,418,371,29,83,34,19,56,57,48,146,49,101,15687
82000,a,371,407,387,50,58,68,11,57,57,45,148,70,56,15859
83000,a,365,416,385,77,31,76,8,46,61,69,144,53,47,16027
84000,a,360,393,384,84,18,93,4,57,41,64,72,75,41,16223
85000,a,364,379,395,79,13,110,4,63,79,51,51,75,57,16412
86000,a,378,382,425,83,10,116,2,65,66,70,49,69,35,16616
87000,a,365,361,430,81,8,113,1,52,65,53,71,74,53,16795
88000,a,359,370,424,81,5,106,1,60,58,60,44,82,38,16997
89000,a,377,361,406,102,3,110,1,66,43,66,51,79,58,17208
90000,a,367,355,397,89,3,112,0,53,65,61,46,76,55,17398
91000,b,364,367,385,64,35,24,47,59,67,52,96,57,142,17566
92000,b,373,377,418,34,61,17,80,43,35,63,119,78,52,17750
93000,b,337,379,415,24,79,11,89,40,49,67,117,66,59,17923
94000,b,349,396,398,13,91,9,92,53,51,70,104,57,52,18103
95000,b,327,402,414,6,102,6,91,50,62,65,67,79,43,18297
96000,b,348,393,425,4,106,3,114,51,48,76,52,84,57,18508
97000,b,357,404,429,2,103,2,110,59,46,68,32,82,35,18717
98000,b,348,385,433,1,101,1,112,46,40,65,47,87,64,18915
99000,b,327,368,434,1,91,0,115,43,54,67,34,85,47,19110
100000,b,328,332,437,0,86,0,117,53,44,67,54,84,39,19314
101000,a,348,347,439,31,50,55,34,62,81,43,102,69,135,19488
102000,a,347,354,434,48,28,81,19,56,64,41,152,60,69,19645
103000,a,352,357,453,67,19,98,9,55,63,52,124,73,48,19825
104000,a,371,367,440,81,11,114,5,52,45,63,95,84,55,20024
105000,a,395,354,415,91,4,107,3,73,60,47,41,78,38,20222
106000,a,383,335,423,87,3,96,2,55,60,66,48,63,46,20406
107000,a,362,356,423,88,2,99,2,53,70,76,51,80,37,20615
108000,a,353,361,423,110,0,110,0,56,57,74,46,71,59,20816
109000,a,343,372,416,109,0,99,0,52,43,85,53,63,43,21016
110000,a,342,380,411,99,0,99,0,64,61,68,41,74,49,21222
111000,b,352,381,403,60,34,24,40,51,71,49,117,54,125,21376
112000,b,355,401,383,35,63,15,66,48,33,59,166,53,78,21536
113000,b,345,415,383,23,76,7,96,45,44,64,159,66,82,21711
114000,b,324,435,381,20,93,3,95,42,46,82,117,69,62,21904
115000,b,351,437,374,14,110,3,86,62,56,80,77,55,48,22101
116000,b,330,463,383,10,124,3,88,48,43,89,77,67,39,22305
117000,b,321,434,379,6,130,1,110,41,53,82,73,74,39,22502
118000,b,339,445,384,2,138,0,94,58,29,95,45,69,48,22724
119000,b,334,435,379,0,130,0,97,53,46,82,58,64,42,22923
120000,b,311,435,369,0,129,0,102,42,38,77,54,80,47,23122
121000,a,310,411,357,42,86,28,26,41,43,53,183,40,108,23256
122000,a,314,401,380,72,65,58,18,38,50,68,217,57,68,23419
123000,a,345,397,387,83,44,68,10,49,55,52,170,62,46,23582
124000,a,359,382,404,89,26,79,6,53,57,64,123,66,38,23765
125000,a,368,374,409,85,17,89,5,56,56,60,86,69,41,23950
126000,a,354,382,422,98,6,100,4,50,68,72,67,76,42,24148
127000,a,366,373,421,97,3,107,1,61,62,66,34,84,57,24359
128000,a,348,376,427,104,2,104,1,46,42,64,34,88,66,24557
129000,a,350,377,406,96,1,101,1,56,67,65,42,64,54,24742
130000,a,353,361,407,104,1,99,1,63,89,62,52,70,52,24937
131000,b,363,357,418,75,42,22,58,57,59,46,149,79,129,25119
132000,b,359,360,415,53,68,12,59,49,45,67,193,52,50,25287
133000,b,368,354,412,36,74,7,84,46,58,46,121,72,42,25451
134000,b,361,369,406,25,87,5,102,50,46,65,83,77,38,25643
135000,b,361,375,390,18,98,5,98,54,54,67,71,70,47,25834
136000,b,348,372,399,12,113,2,108,53,65,73,80,76,36,26036
137000,b,342,373,388,10,109,2,102,66,42,69,48,79,45,26250
138000,b,356,379,390,6,108,1,109,66,50,70,56,65,57,26451
139000,b,343,385,387,4,97,0,114,52,55,66,46,66,64,26635
140000,b,340,402,399,3,107,0,125,57,60,69,76,86,44,26847
141000,a,336,412,379,40,74,42,36,50,55,48,114,52,135,26997
142000,a,353,388,371,61,53,65,25,59,52,60,139,51,80,27167
143000,a,368,406,378,85,39,80,18,43,41,75,117,64,44,27349
144000,a,375,412,383,95,13,67,10,54,65,68,51,58,50,27529
145000,a,340,378,389,84,4,83,4,48,52,64,29,74,49,27715
146000,a,351,393,383,101,3,96,3,68,72,84,46,66,40,27933
147000,a,337,391,401,113,2,110,2,52,48,85,42,75,60,28145
148000,a,329,380,400,97,2,117,1,57,52,61,61,77,56,28340
149000,a,327,393,407,95,2,104,1,62,58,63,39,68,59,28533
150000,a,342,404,402,97,0,104,0,69,40,71,39,77,49,28750
151000,b,342,396,388,61,29,30,53,36,49,44,114,70,160,28900
152000,b,347,411,385,36,72,20,65,37,26,69,143,68,53,29074
153000,b,348,419,390,28,91,12,77,44,57,69,146,66,52,29253
154000,b,348,405,390,11,102,7,91,51,41,78,87,63,42,29445
155000,b,365,382,373,8,92,4,93,50,63,55,59,69,45,29619
156000,b,352,378,372,4,112,3,99,62,58,81,49,69,37,29831
157000,b,349,394,389,2,103,2,111,59,39,77,55,68,57,30035
158000,b,346,390,393,1,94,1,114,55,63,56,57,82,58,30228
159000,b,355,368,402,0,106,1,105,52,78,73,55,73,44,30426
160000,b,375,346,403,0,95,1,115,67,66,56,37,95,49,30644
161000,a,355,353,395,38,65,53,35,47,51,45,127,69,165,30805
162000,a,342,355,414,68,43,95,23,59,48,56,104,80,70,31000
163000,a,353,351,428,74,25,95,17,60,57,54,98,69,53,31183
164000,a,356,340,425,86,18,113,13,57,59,74,77,68,42,31382
165000,a,357,340,421,86,9,128,12,64,59,65,41,79,70,31590
166000,a,341,368,426,86,4,121,8,48,41,71,57,76,60,31785
167000,a,345,358,431,80,2,117,6,54,71,58,57,69,57,31966
168000,a,359,367,433,100,2,107,4,62,37,82,38,83,43,32193
169000,a,336,374,426,98,2,115,3,52,40,76,66,73,42,32394
170000,a,315,376,448,93,1,121,2,47,39,68,42,88,62,32597
171000,b,336,361,440,59,34,22,45,57,45,42,116,57,136,32753
172000,b,344,396,427,37,74,11,68,40,48,74,182,68,38,32935
173000,b,335,394,417,18,78,4,89,47,53,55,103,72,61,33109
174000,b,351,393,422,12,73,3,92,72,74,53,45,77,41,33311
175000,b,355,395,412,9,88,0,97,55,67,65,53,70,39,33501
176000,b,361,406,419,7,89,0,117,54,53,71,60,72,62,33698
177000,b,329,399,422,6,100,0,110,38,37,90,28,67,43,33893
178000,b,345,404,418,3,89,0,108,52,59,66,67,77,33,34088
179000,b,346,394,418,3,100,0,106,46,38,70,67,78,42,34282
180000,b,336,386,406,3,109,0,113,49,54,81,54,74,66,34486
