step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
30000,a,323,404,387,117,0,111,0,52,61,64,42,76,54,6178
31000,a,333,411,406,105,0,127,0,42,62,69,59,90,56,6379
32000,a,332,410,391,105,0,118,0,51,59,84,35,65,34,6579
33000,a,344,423,392,108,0,117,0,61,44,77,51,75,36,6792
34000,a,343,422,383,113,0,108,0,50,67,81,45,71,45,6994
35000,a,352,389,385,115,0,102,0,64,47,64,35,66,49,7188
36000,a,372,404,393,110,0,100,0,44,45,79,54,68,41,7379
37000,a,373,377,378,97,0,102,0,47,73,61,47,72,34,7559
38000,a,364,376,376,110,0,100,0,59,54,77,54,65,42,7760
39000,a,350,382,397,108,0,99,0,65,64,75,52,68,48,7968
40000,a,344,399,402,102,0,117,0,44,55,60,48,94,43,8166
41000,a,343,408,390,94,0,103,0,52,49,67,38,76,46,8361
42000,a,346,412,396,83,0,114,0,49,57,54,53,84,46,8548
43000,a,326,425,393,99,0,116,0,47,34,74,55,81,40,8750
44000,a,300,444,380,121,0,104,0,42,44,95,61,60,38,8947
45000,a,302,451,377,119,0,108,0,59,38,79,56,81,40,9166
46000,a,269,463,390,121,0,122,0,38,41,103,68,69,40,9376
47000,a,268,462,380,125,0,118,0,32,51,99,88,66,43,9573
48000,a,284,453,377,117,0,117,0,50,57,79,64,69,46,9771
49000,a,321,433,379,112,0,111,0,60,54,77,72,63,44,9971
50000,a,331,418,370,117,0,111,0,60,47,82,67,60,43,10173
51000,a,344,396,384,111,0,106,0,53,52,54,47,79,55,10359
52000,a,330,387,412,102,0,106,0,57,84,61,50,70,68,10547
53000,a,345,389,413,101,0,99,0,52,63,80,57,69,44,10748
54000,a,346,396,410,107,0,91,0,65,73,84,37,70,46,10967
55000,a,356,393,417,107,0,100,0,59,46,67,35,74,59,11167
56000,a,353,401,403,120,0,115,0,57,46,90,50,70,41,11384
57000,a,337,405,406,119,0,112,0,52,49,86,50,68,48,11590
58000,a,325,387,399,107,0,110,0,52,60,78,40,69,59,11789
59000,a,324,387,402,117,0,109,0,55,47,77,64,73,53,11994
60000,a,325,398,394,123,0,110,0,53,34,77,48,73,59,12197
61000,a,312,420,384,122,0,101,0,51,41,76,37,77,48,12401
62000,a,311,437,393,123,0,113,0,55,58,81,39,70,47,12607
63000,a,333,436,397,116,0,100,0,52,56,80,59,75,40,12814
64000,a,317,410,375,122,0,95,0,48,58,85,63,59,33,13006
65000,a,323,427,354,122,0,89,0,55,51,76,65,64,44,13201
66000,a,314,427,382,124,0,96,0,49,36,80,61,76,44,13406
67000,a,320,408,396,106,0,99,0,49,67,74,42,79,43,13608
68000,a,328,409,392,107,0,101,0,55,43,70,52,74,55,13807
69000,a,341,384,414,116,0,114,0,55,43,75,42,80,38,14017
70000,a,326,393,405,129,0,115,0,58,59,86,67,72,30,14233
71000,a,319,381,430,109,0,124,0,48,50,64,36,85,43,14430
72000,a,352,404,386,108,0,112,0,69,62,78,44,57,40,14634
73000,a,353,421,375,107,0,106,0,56,60,68,33,72,52,14830
74000,a,325,422,384,110,0,110,0,49,45,71,47,77,43,15027
75000,a,337,456,363,115,0,113,0,50,56,90,46,77,40,15244
76000,a,352,426,350,113,0,108,0,53,42,80,67,62,36,15439
77000,a,341,444,353,122,0,97,0,64,52,94,60,57,28,15654
78000,a,318,461,366,122,0,105,0,54,56,86,48,70,38,15864
79000,a,312,460,362,116,0,103,0,49,55,80,48,78,46,16071
80000,a,328,465,373,122,0,100,0,46,57,92,67,63,55,16272
81000,a,340,452,365,123,0,86,0,43,42,92,65,62,38,16469
82000,a,328,440,367,120,0,95,0,66,42,76,36,69,54,16680
83000,a,321,454,372,119,0,93,0,48,60,90,50,65,33,16883
84000,a,320,439,349,118,0,84,0,46,35,88,54,65,46,17082
85000,a,334,451,365,128,0,97,0,67,59,92,59,75,42,17316
86000,a,337,433,386,118,0,102,0,55,42,59,63,80,40,17510
87000,a,362,426,352,116,0,89,0,59,45,91,60,53,38,17713
88000,a,357,437,349,103,0,92,0,58,59,81,53,68,35,17920
89000,a,348,440,362,121,0,95,0,43,49,90,71,69,34,18122
90000,a,332,444,357,125,0,100,0,46,55,94,50,62,37,18324
91000,b,330,410,376,78,36,24,45,42,30,48,203,62,105,18476
92000,b,341,396,377,50,69,16,70,57,60,70,136,58,31,18661
93000,b,334,391,387,33,85,6,82,56,40,69,114,64,63,18850
94000,b,344,412,393,19,104,4,95,40,41,75,114,56,51,19021
95000,b,350,389,381,11,100,1,96,44,49,67,62,68,47,19200
96000,b,331,372,401,6,109,1,104,51,48,77,72,65,52,19393
97000,b,320,407,400,3,125,1,100,44,35,95,71,67,44,19599
98000,b,320,404,380,2,114,1,92,66,66,77,47,62,35,19804
99000,b,342,392,380,0,115,0,104,76,59,68,64,76,44,20024
100000,b,335,404,382,0,117,0,106,44,38,83,45,78,60,20229
101000,b,328,399,383,0,114,0,104,60,38,86,63,69,48,20444
102000,b,330,398,398,0,111,0,115,46,38,77,52,76,49,20643
103000,b,319,400,395,0,110,0,117,49,57,71,51,80,61,20843
104000,b,314,407,393,0,116,0,116,50,54,81,46,68,47,21042
105000,b,301,403,405,0,114,0,131,47,39,70,53,90,43,21249
106000,b,321,390,412,0,113,0,123,58,53,77,48,72,37,21456
107000,b,303,383,442,0,112,0,116,47,46,63,50,74,53,21640
108000,b,322,393,409,0,113,0,110,47,37,72,61,71,47,21830
109000,b,336,391,407,0,104,0,115,48,53,77,50,75,54,22030
110000,b,319,393,413,0,108,0,111,61,39,74,59,71,45,22236
111000,b,333,387,417,0,106,0,112,52,67,68,49,82,44,22438
112000,b,336,397,402,0,110,0,102,48,58,75,48,80,48,22641
113000,b,324,389,407,0,110,0,107,55,59,67,44,83,48,22846
114000,b,325,384,411,0,109,0,105,57,65,71,54,71,43,23045
115000,b,351,379,369,0,98,0,98,58,67,61,57,64,51,23228
116000,b,350,420,388,0,101,0,105,66,88,74,56,70,37,23438
117000,b,350,415,380,0,86,0,103,59,57,57,59,71,49,23625
118000,b,344,428,377,0,90,0,106,55,59,67,50,72,52,23819
119000,b,339,412,363,0,95,0,113,55,52,80,51,71,39,24025
120000,b,338,427,360,0,112,0,110,51,60,81,35,81,23,24238
121000,b,360,416,369,0,102,0,107,63,50,83,47,69,62,24453
122000,b,344,424,369,0,120,0,113,41,47,96,52,79,50,24669
123000,b,330,412,370,0,106,0,102,53,66,77,34,61,40,24860
124000,b,350,412,382,0,102,0,95,52,52,82,43,77,45,25071
125000,b,346,405,376,0,105,0,90,56,49,81,58,58,38,25266
126000,b,350,405,393,0,110,0,101,55,50,76,39,69,62,25466
127000,b,339,395,394,0,103,0,94,49,59,65,47,80,48,25660
128000,b,351,397,406,0,99,0,105,64,52,68,55,73,40,25865
129000,b,353,417,380,0,110,0,107,55,64,77,48,74,50,26071
130000,b,337,439,404,0,104,0,103,40,58,81,53,72,55,26264
131000,b,324,422,401,0,103,0,102,53,43,68,55,75,50,26460
132000,b,337,404,415,0,99,0,114,63,61,70,32,76,50,26669
133000,b,341,398,396,0,98,0,117,65,46,67,39,65,39,26866
134000,b,352,387,397,0,110,0,112,62,54,75,52,70,37,27073
135000,b,349,389,398,0,98,0,111,62,74,69,32,72,44,27276
136000,b,346,378,403,0,88,0,114,59,74,64,36,85,65,27484
137000,b,368,373,418,0,87,0,106,66,58,68,36,67,38,27685
138000,b,371,386,415,0,94,0,103,57,63,63,49,77,36,27882
139000,b,359,416,398,0,97,0,100,55,42,76,60,67,47,28080
140000,b,351,416,399,0,106,0,102,45,44,79,40,82,50,28286
141000,b,335,415,409,0,104,0,110,50,32,81,56,75,52,28492
142000,b,320,410,407,0,103,0,116,40,48,77,41,82,40,28691
143000,b,316,405,403,0,93,0,116,47,48,68,54,83,53,28889
144000,b,324,419,415,0,93,0,115,56,49,76,35,76,41,29097
145000,b,303,409,401,0,97,0,101,45,38,74,52,75,53,29291
146000,b,309,405,408,0,109,0,115,54,53,79,40,82,47,29506
147000,b,322,414,410,0,104,0,119,47,35,82,48,80,45,29715
148000,b,309,403,406,0,98,0,111,42,45,71,57,71,45,29899
149000,b,337,399,403,0,95,0,118,55,59,63,57,81,49,30098
150000,b,341,397,412,0,88,0,115,55,66,62,41,79,40,30294
151000,b,351,383,430,0,112,0,116,44,37,84,48,81,65,30503
152000,b,344,383,429,0,123,0,113,41,60,86,40,80,64,30710
153000,b,337,391,402,0,111,0,108,54,64,70,41,72,30,30906
154000,b,323,390,418,0,100,0,112,43,62,63,40,81,41,31093
155000,b,339,394,414,0,100,0,111,52,61,72,50,64,46,31281
156000,b,329,382,413,0,93,0,117,53,44,69,42,81,64,31484
157000,b,337,405,399,0,92,0,122,55,56,61,37,88,41,31688
158000,b,356,387,388,0,83,0,108,58,53,61,54,73,35,31880
159000,b,359,401,396,0,101,0,106,58,61,64,50,76,45,32078
160000,b,349,382,393,0,97,0,108,52,70,64,62,70,35,32264
161000,b,353,384,406,0,106,0,117,61,68,70,55,79,46,32474
162000,b,343,375,394,0,121,0,108,56,58,81,51,73,46,32684
163000,b,325,386,386,0,119,0,106,46,39,79,45,78,50,32887
164000,b,338,402,392,0,119,0,118,50,45,80,30,88,46,33105
165000,b,337,408,371,0,123,0,113,42,43,91,45,64,48,33302
166000,b,341,416,384,0,117,0,102,53,66,78,46,54,40,33487
167000,b,347,413,367,0,111,0,98,53,31,77,44,65,43,33682
168000,b,329,425,365,0,119,0,102,59,46,79,55,69,49,33889
169000,b,332,413,371,0,122,0,96,69,41,74,42,68,39,34100
170000,b,321,410,376,0,129,0,105,45,42,73,48,79,61,34297
171000,b,319,392,392,0,121,0,110,53,62,71,56,71,51,34492
172000,b,353,389,416,0,123,0,120,58,49,70,47,79,41,34699
173000,b,318,401,407,0,125,0,128,50,61,82,35,77,51,34908
174000,b,301,388,422,0,94,0,132,46,31,64,36,92,46,35110
175000,b,305,402,414,0,100,0,121,56,61,72,48,81,60,35319
176000,b,302,408,410,0,117,0,121,51,47,84,45,81,53,35535
177000,b,304,413,412,0,112,0,109,55,40,84,32,67,59,35741
178000,b,310,402,420,0,120,0,116,54,57,79,59,79,36,35953
179000,b,314,390,402,0,111,0,112,47,50,72,56,78,49,36150
180000,b,320,409,389,0,104,0,122,68,47,79,52,67,48,36364
