step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
64000,b,360,371,420,31,69,11,75,54,63,50,106,70,73,11242
65000,a,356,384,409,59,46,48,15,51,37,57,140,55,128,11405
66000,a,364,375,437,73,27,81,10,65,59,54,135,64,34,11588
67000,b,371,378,435,47,56,11,64,49,48,52,109,76,114,11765
68000,b,368,365,429,23,69,6,80,53,56,58,135,60,47,11936
69000,a,361,372,434,52,47,49,12,55,61,58,55,71,115,12120
70000,a,352,365,429,66,30,78,9,59,50,54,117,77,54,12310
71000,b,326,393,427,42,63,13,53,45,50,68,100,62,119,12485
72000,b,317,379,426,28,85,10,78,34,49,77,97,66,65,12662
73000,a,317,368,439,53,55,65,12,42,52,49,120,87,115,12840
74000,a,333,373,448,63,32,81,7,60,50,52,110,74,57,13026
75000,b,358,384,437,45,55,12,53,61,51,55,96,69,118,13211
76000,b,349,386,424,27,72,8,64,67,56,54,90,63,50,13395
77000,a,338,406,440,69,44,44,9,47,39,78,122,61,99,13581
78000,a,339,427,411,85,31,73,6,49,38,77,66,64,41,13771
79000,b,356,428,403,61,68,12,49,53,49,63,128,56,106,13943
80000,b,343,439,414,33,83,6,69,36,41,74,132,58,47,14111
81000,a,336,429,414,59,58,49,14,45,44,52,142,59,106,14267
82000,a,333,420,405,78,41,73,11,53,41,58,158,69,50,14447
83000,b,324,422,377,54,75,5,44,36,45,63,145,46,103,14592
84000,b,332,414,384,30,84,2,73,47,34,64,168,62,51,14765
85000,a,345,408,374,63,55,44,16,50,51,63,154,54,103,14932
86000,a,362,409,364,67,35,74,14,51,48,48,206,63,46,15094
87000,b,345,413,373,43,63,13,50,47,67,60,125,62,98,15263
88000,b,358,437,400,25,88,8,80,51,44,71,123,73,73,15458
89000,a,334,414,386,52,62,43,17,47,44,61,148,54,101,15620
90000,a,347,396,382,74,43,67,14,48,52,61,145,67,58,15796
91000,b,350,406,390,48,54,6,47,59,51,54,111,57,106,15966
92000,b,341,412,387,26,71,4,80,53,59,67,118,66,53,16152
93000,a,349,422,389,56,46,53,17,64,52,63,84,66,116,16345
94000,a,329,423,389,68,30,76,13,57,55,62,102,67,61,16531
95000,b,337,423,393,44,69,5,62,57,49,68,97,72,123,16728
96000,b,335,425,397,24,76,3,85,42,55,65,115,74,51,16909
97000,a,347,412,405,55,49,43,16,47,40,60,154,62,118,17078
98000,a,359,395,401,81,26,68,12,50,48,72,128,65,53,17265
99000,b,363,389,399,56,53,9,49,51,67,46,109,64,102,17426
100000,b,357,371,391,37,74,6,76,57,64,56,120,65,41,17604
101000,a,359,384,398,57,46,50,12,46,60,59,110,62,106,17771
102000,a,358,381,412,72,26,76,9,48,42,63,102,80,53,17962
103000,b,352,403,419,35,46,16,48,49,48,47,137,56,93,18114
104000,b,349,416,391,24,72,9,62,54,52,63,113,57,58,18288
105000,a,352,405,385,62,50,51,11,39,34,69,110,62,117,18458
106000,a,365,390,396,74,31,80,4,51,45,58,157,69,56,18636
107000,b,355,398,403,45,64,17,50,48,36,65,116,60,114,18809
108000,b,346,379,421,22,78,10,80,45,50,57,98,86,68,18997
109000,a,342,391,413,70,51,52,13,46,38,67,117,62,145,19172
110000,a,339,388,408,92,37,75,6,51,54,70,112,71,42,19364
111000,b,347,384,413,64,62,10,54,47,50,60,103,67,131,19538
112000,b,337,405,403,33,85,7,78,51,37,72,100,73,40,19734
113000,a,338,409,404,67,63,54,8,53,61,66,94,67,109,19920
114000,a,326,409,402,98,27,77,5,47,58,73,107,74,56,20114
115000,b,350,410,416,63,70,7,44,45,49,60,143,60,116,20279
116000,b,330,418,408,35,79,5,64,34,38,68,120,60,40,20441
117000,a,333,405,407,52,50,48,8,43,51,50,93,65,109,20599
118000,a,364,412,409,57,28,69,3,47,43,57,109,70,59,20773
119000,b,370,416,407,40,50,7,59,54,52,55,106,67,118,20949
120000,b,362,428,398,30,68,4,80,48,56,51,148,62,63,21110
121000,a,364,407,408,70,43,62,13,34,38,68,145,72,109,21284
122000,a,347,400,415,92,27,65,10,45,41,73,168,57,43,21459
123000,b,363,380,401,66,60,9,55,49,48,60,184,59,104,21627
124000,b,371,389,395,48,71,8,71,47,61,55,153,72,42,21801
125000,a,373,383,394,71,50,44,9,41,53,69,168,47,109,21958
126000,a,366,386,396,87,26,74,6,56,63,60,114,64,41,22138
127000,b,352,389,391,60,70,13,44,40,34,67,167,54,98,22299
128000,b,342,412,389,37,78,10,81,39,48,62,133,75,56,22475
129000,a,333,394,390,75,54,42,14,47,57,64,115,56,132,22642
130000,a,342,390,388,77,36,70,7,53,49,57,103,64,69,22816
131000,b,331,404,391,51,68,8,51,48,46,69,98,63,111,22996
132000,b,346,401,394,35,82,8,63,52,47,62,152,61,58,23171
133000,a,356,392,374,61,57,52,9,49,53,64,141,59,93,23343
134000,a,373,374,380,81,39,68,6,52,58,60,176,54,50,23509
135000,b,371,386,407,46,63,13,67,58,41,56,95,85,97,23708
136000,b,370,407,391,36,79,7,77,63,42,62,120,64,41,23897
137000,a,367,381,377,64,50,39,13,54,67,58,122,53,108,24062
138000,a,389,371,390,84,36,61,9,63,53,59,184,55,55,24239
139000,b,390,380,387,46,61,6,51,49,50,57,157,59,73,24404
140000,b,375,386,378,32,88,5,71,57,72,70,158,50,43,24581
141000,a,378,383,367,64,56,48,9,42,52,59,129,59,112,24741
142000,a,385,372,358,72,38,72,3,65,57,45,173,56,55,24907
143000,b,377,395,375,50,71,11,53,58,45,72,83,69,110,25106
144000,b,376,383,391,30,76,6,80,55,47,64,67,81,63,25306
145000,a,382,387,389,60,52,56,11,54,68,52,97,60,123,25472
146000,a,376,391,404,83,40,72,7,43,55,68,155,61,51,25644
147000,b,386,385,420,60,65,8,58,45,42,59,123,71,103,25819
148000,b,369,406,406,39,92,4,75,41,37,73,146,60,43,25993
149000,a,350,379,409,61,67,50,10,35,53,45,168,62,111,26135
150000,a,354,380,397,63,45,74,6,51,56,47,180,61,56,26294
151000,b,358,388,409,40,74,9,43,55,62,68,145,52,110,26469
152000,b,368,407,416,30,86,5,72,55,42,68,127,67,44,26659
153000,a,364,404,411,69,57,49,14,49,51,73,123,56,104,26837
154000,a,364,386,404,90,36,72,9,43,35,70,162,55,42,27005
155000,b,365,391,421,65,60,16,57,53,44,54,145,66,116,27178
156000,b,342,390,412,43,67,14,69,51,40,49,194,66,55,27344
157000,a,338,409,424,56,42,57,13,42,52,64,89,70,117,27520
158000,a,328,397,406,81,30,80,6,50,30,74,98,68,44,27712
159000,b,340,406,417,49,59,15,45,59,60,57,75,58,112,27886
160000,b,340,381,406,26,82,11,77,49,70,63,82,76,43,28074
161000,a,358,365,406,57,53,44,11,49,57,58,160,57,113,28238
162000,a,331,382,392,80,35,71,9,45,44,77,149,65,48,28425
163000,b,327,377,402,54,64,12,45,38,37,69,161,46,109,28578
164000,b,310,381,426,29,83,6,78,47,40,62,120,79,63,28766
165000,a,312,392,404,66,58,46,12,38,37,74,115,56,134,28934
166000,a,322,397,413,83,30,78,8,48,43,59,145,75,58,29116
167000,b,326,396,414,59,57,11,44,42,41,62,148,53,99,29273
168000,b,335,399,412,41,75,6,75,52,64,63,116,64,65,29452
169000,a,330,410,406,69,47,43,6,42,59,62,107,53,122,29609
170000,a,324,425,421,92,25,75,4,50,57,68,153,72,44,29799
171000,b,323,421,431,68,58,13,55,44,41,55,163,71,108,29969
172000,b,305,387,428,49,85,9,78,36,43,64,202,60,50,30129
173000,a,315,377,442,71,66,49,13,56,37,62,173,57,110,30304
174000,a,313,400,426,87,43,76,8,44,46,55,177,64,48,30467
175000,b,298,393,445,55,71,12,72,46,48,64,84,79,111,30656
176000,b,301,383,445,40,87,7,87,45,36,61,124,79,62,30841
177000,a,297,383,442,66,60,48,16,34,32,65,138,60,111,31000
178000,a,327,383,439,81,38,80,11,47,35,57,146,74,57,31178
179000,b,333,380,423,55,68,19,42,53,49,59,106,57,98,31347
180000,b,327,389,420,37,91,12,78,44,45,70,128,67,55,31528
