step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
139000,b,354,400,404,59,63,12,67,49,63,50,99,78,124,24527
140000,b,360,386,407,39,79,6,88,47,37,61,152,64,59,24699
141000,a,369,393,411,64,55,55,20,57,55,51,122,69,114,24876
142000,a,367,396,438,72,33,82,10,46,49,56,168,69,61,25047
143000,b,356,404,395,52,57,11,44,45,38,74,142,48,99,25214
144000,b,366,408,385,35,74,8,63,57,56,52,220,49,53,25372
145000,a,391,383,393,62,49,31,12,61,59,60,133,39,103,25532
146000,a,377,381,395,71,30,69,6,45,37,66,140,73,38,25716
147000,b,360,395,384,46,69,11,44,50,58,66,116,51,102,25883
148000,b,367,391,393,34,83,5,79,46,42,65,130,80,83,26074
149000,a,360,411,388,55,52,47,9,49,36,58,117,58,120,26239
150000,a,355,379,392,69,30,64,6,39,45,60,142,60,47,26398
151000,b,380,393,391,46,60,10,44,60,62,62,94,56,120,26576
152000,b,358,402,394,31,83,4,66,51,63,74,117,57,63,26758
153000,a,348,394,418,65,44,38,11,55,61,68,121,50,97,26931
154000,a,333,391,418,89,31,68,5,41,45,80,129,64,54,27116
155000,b,330,407,425,61,56,13,48,48,45,63,122,68,117,27295
156000,b,340,393,422,42,84,8,74,50,36,62,101,63,46,27470
157000,a,330,395,430,55,58,59,16,48,48,48,140,70,116,27636
158000,a,335,394,428,74,34,73,11,41,47,63,176,64,32,27804
159000,b,338,393,431,49,67,12,47,45,36,65,150,60,91,27974
160000,b,326,378,436,29,72,6,91,54,38,57,103,85,53,28170
161000,a,325,394,428,64,48,51,12,48,63,67,130,59,136,28344
162000,a,333,387,415,74,36,76,8,36,47,62,153,62,47,28504
163000,b,342,393,400,47,70,11,39,43,71,66,135,49,101,28662
164000,b,335,406,415,28,97,5,75,48,44,70,109,77,57,28857
165000,a,340,392,415,62,54,46,10,53,50,61,89,55,116,29026
166000,a,325,382,426,77,35,78,5,50,38,60,150,68,47,29204
167000,b,330,387,418,54,61,14,48,42,48,68,105,58,101,29372
168000,b,340,394,425,35,82,11,76,46,47,67,156,68,45,29553
169000,a,366,393,413,66,58,56,8,54,54,57,153,60,100,29724
170000,a,370,385,388,80,35,71,5,44,40,62,135,59,56,29889
171000,b,371,391,379,55,62,10,56,49,58,64,113,68,118,30070
172000,b,365,403,385,35,72,5,74,55,50,49,146,67,39,30241
173000,a,367,391,359,64,46,47,12,53,61,54,110,56,103,30404
174000,a,378,394,386,71,28,72,6,58,79,55,109,65,54,30582
175000,b,374,404,374,45,64,12,35,57,69,58,117,50,122,30747
176000,b,369,404,384,25,68,7,71,60,72,59,74,69,51,30935
177000,a,357,414,392,59,44,48,7,45,49,57,131,63,122,31100
178000,a,375,397,399,80,28,73,4,50,61,65,132,70,42,31285
179000,b,384,395,411,50,49,9,52,46,63,63,110,67,106,31461
180000,b,383,388,404,31,74,6,76,54,46,57,120,73,36,31645
