step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
136000,b,356,332,360,41,51,11,55,57,71,54,92,71,87,22591
137000,a,357,341,366,59,32,47,5,46,43,48,139,59,107,22744
138000,b,362,338,375,38,43,9,39,62,68,49,84,58,96,22913
139000,a,334,340,381,59,29,51,7,45,54,61,69,64,122,23083
140000,b,334,351,376,33,69,8,46,48,72,58,80,65,124,23254
141000,a,340,330,378,60,44,52,2,62,52,54,105,60,114,23430
142000,b,354,327,394,29,60,8,37,46,62,46,56,53,134,23575
143000,a,331,324,374,51,38,46,5,55,76,45,92,59,81,23734
144000,b,317,344,374,35,59,12,47,53,69,57,83,61,108,23905
145000,a,332,342,354,60,44,51,5,54,48,55,93,53,123,24067
146000,b,318,360,357,43,57,9,51,41,62,57,91,57,112,24222
147000,a,343,369,357,76,31,43,5,53,63,68,92,50,96,24393
148000,b,328,359,357,48,57,10,46,43,74,54,100,60,83,24550
149000,a,323,349,364,70,41,49,3,45,58,56,111,68,109,24719
150000,b,328,335,364,42,56,4,48,55,52,47,110,63,113,24884
151000,a,302,340,379,68,32,50,5,40,61,62,83,67,83,25053
152000,b,302,328,384,43,56,6,48,45,53,58,97,63,107,25219
153000,a,308,337,378,70,37,47,3,58,58,58,98,54,111,25389
154000,b,329,340,373,40,67,3,42,54,47,57,130,56,99,25556
155000,a,321,318,368,64,51,53,5,41,80,57,103,63,112,25717
156000,b,329,318,358,36,66,7,47,61,78,46,94,55,104,25879
157000,a,333,338,368,64,45,49,7,45,70,59,97,54,113,26037
158000,b,334,319,380,43,66,8,54,52,76,49,89,72,96,26210
159000,a,361,329,372,65,46,53,8,54,60,51,81,66,128,26381
160000,b,342,338,374,40,63,8,50,40,69,52,66,64,123,26537
161000,a,356,344,374,61,41,53,5,45,62,55,86,66,117,26703
162000,b,354,335,355,39,62,10,34,52,65,54,115,45,83,26854
163000,a,355,327,371,61,42,48,4,51,74,45,120,62,82,27012
164000,b,367,326,374,42,69,9,41,63,72,55,111,51,98,27181
165000,a,355,322,375,60,46,44,6,47,84,58,111,64,88,27350
166000,b,367,330,362,35,66,12,35,56,77,57,98,49,90,27512
167000,a,364,326,366,55,36,56,2,52,65,47,80,62,98,27673
168000,b,357,350,373,38,70,9,46,59,74,69,62,62,94,27863
169000,a,349,321,380,55,46,54,5,57,65,40,109,60,97,28020
170000,b,344,326,359,40,71,5,46,61,67,56,81,62,111,28199
171000,a,368,326,359,65,46,43,3,51,72,58,85,53,102,28361
172000,b,349,319,360,43,63,7,51,56,60,52,78,64,90,28533
173000,a,373,307,348,55,39,37,9,59,72,48,98,54,102,28694
174000,b,368,362,326,38,72,6,42,71,59,72,98,45,74,28882
175000,a,347,339,333,62,51,38,10,51,78,56,110,44,91,29033
176000,b,356,329,346,40,76,6,49,56,91,56,99,60,95,29205
177000,a,350,317,354,58,50,37,7,53,68,46,108,52,91,29356
178000,b,352,318,351,36,58,5,59,50,67,46,61,66,101,29518
179000,a,349,334,346,64,37,44,11,50,57,64,90,56,108,29688
180000,b,369,340,336,43,57,5,42,58,68,58,90,50,97,29854
