step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
40000,b,368,430,346,50,98,7,59,58,58,93,148,56,45,7132
41000,a,377,416,368,70,59,48,14,53,61,62,111,60,85,7307
42000,a,371,410,355,99,43,58,8,47,43,82,123,58,31,7494
43000,b,361,423,331,67,71,11,41,51,47,71,137,47,91,7663
44000,b,354,424,351,45,90,6,65,47,42,71,142,76,42,7857
45000,a,339,430,358,61,63,47,7,51,51,59,139,55,96,8022
46000,a,329,419,383,83,40,73,6,48,55,65,180,67,33,8202
47000,b,330,451,373,57,85,10,41,45,46,81,114,50,106,8378
48000,b,341,421,369,36,89,5,69,58,50,59,119,62,53,8557
49000,a,351,420,367,63,61,40,11,54,73,63,148,45,90,8719
50000,a,360,430,368,89,40,56,8,44,50,89,162,50,49,8902
51000,b,364,424,363,68,63,6,42,62,75,65,63,49,97,9078
52000,b,370,399,364,40,78,5,69,53,48,54,106,67,53,9252
53000,a,360,412,384,72,56,47,10,41,47,72,128,58,109,9423
54000,a,357,414,394,91,39,61,6,46,40,65,126,63,49,9597
55000,b,371,412,380,60,58,10,44,46,36,61,176,54,84,9758
56000,b,364,418,379,38,73,3,56,49,48,65,204,47,31,9919
57000,a,365,398,387,66,48,49,11,48,55,69,146,65,95,10101
58000,a,363,406,366,85,33,69,6,40,31,66,224,60,41,10267
59000,b,370,396,355,54,66,16,48,56,47,65,115,58,114,10446
60000,b,372,413,351,39,83,12,59,52,57,63,156,42,63,10603
61000,a,376,415,377,62,54,49,4,48,51,70,162,62,97,10783
62000,a,364,402,362,87,31,72,1,48,51,69,184,56,41,10956
63000,b,376,415,369,57,66,14,44,45,39,84,94,54,110,11139
64000,b,372,411,368,40,83,6,60,48,55,58,118,61,65,11306
65000,a,369,406,350,61,62,42,11,59,66,62,140,47,86,11474
66000,a,359,409,359,87,46,63,7,48,39,74,207,59,37,11655
67000,b,353,395,363,54,66,10,39,53,41,63,135,46,104,11817
68000,b,361,396,380,40,70,5,67,57,61,44,149,69,72,11987
69000,a,366,420,367,72,44,44,7,64,57,69,105,53,105,12173
70000,a,354,404,387,83,23,70,5,40,47,70,90,66,49,12349
71000,b,354,403,404,54,65,6,42,56,41,72,173,49,97,12526
72000,b,380,403,404,35,75,4,58,60,69,52,163,52,45,12690
73000,a,377,406,404,56,47,41,7,48,68,58,142,52,109,12848
74000,a,370,410,393,82,33,61,2,61,52,71,118,60,36,13040
75000,b,377,419,402,54,68,7,47,45,49,66,113,58,128,13209
76000,b,368,413,403,33,84,4,73,50,52,68,161,68,44,13395
77000,a,383,429,388,67,61,32,5,38,34,72,139,41,111,13546
78000,a,365,421,395,78,39,63,2,41,39,62,170,62,53,13711
79000,b,356,427,392,58,65,11,30,52,49,65,138,42,114,13870
80000,b,343,428,373,32,78,8,52,37,47,57,112,60,59,14024
81000,a,329,435,364,74,45,52,9,55,45,68,75,70,96,14217
82000,a,323,428,373,89,29,61,6,56,43,60,152,54,53,14387
83000,b,337,418,377,57,69,10,43,47,39,74,146,53,90,14561
84000,b,338,397,411,41,86,8,69,47,51,72,143,66,51,14746
85000,a,342,391,402,64,55,54,10,49,58,65,114,61,109,14921
86000,a,329,396,381,76,34,79,5,46,55,64,159,60,52,15091
87000,b,343,390,387,48,67,21,60,51,45,65,71,75,113,15282
88000,b,345,387,391,34,85,15,71,50,41,64,108,70,50,15466
89000,a,338,373,418,67,47,64,13,48,51,54,147,70,108,15638
90000,a,328,364,418,86,33,86,7,42,50,71,150,70,43,15821
91000,b,361,356,433,55,59,20,58,50,70,55,91,69,125,15995
92000,b,375,340,426,33,73,13,78,56,65,46,125,58,57,16155
93000,a,379,356,421,67,42,54,12,53,43,58,89,62,132,16328
94000,a,373,368,427,76,27,81,10,50,42,62,94,78,35,16518
95000,b,386,359,423,53,69,12,50,61,45,59,113,53,119,16691
96000,b,383,361,419,37,84,3,78,39,44,63,137,75,46,16868
97000,a,393,373,413,52,52,46,10,63,55,46,115,67,108,17044
98000,a,374,379,421,66,32,82,5,56,46,43,138,80,86,17223
99000,b,377,373,414,47,44,15,49,47,49,50,90,56,121,17376
100000,b,380,356,419,30,62,8,75,56,69,61,122,69,56,17562
101000,a,385,352,406,50,46,53,11,51,56,53,101,69,113,17735
102000,a,380,362,407,69,24,79,8,40,55,63,123,71,47,17909
103000,b,379,361,395,40,47,12,49,57,42,57,114,53,115,18076
104000,b,375,375,412,23,73,5,85,58,60,64,127,70,56,18268
105000,a,378,355,418,44,46,40,18,59,47,53,120,51,124,18431
106000,a,393,341,427,72,32,69,14,70,72,61,116,61,43,18623
107000,b,386,352,406,54,51,9,61,54,48,51,125,72,114,18800
108000,b,373,368,396,33,76,3,87,73,56,59,115,63,53,18995
109000,a,365,374,417,62,53,55,14,39,42,55,137,72,115,19161
110000,a,372,354,413,75,32,73,11,50,46,56,183,58,39,19325
111000,b,370,363,403,48,69,12,42,58,49,80,105,49,100,19512
112000,b,388,373,382,32,87,6,75,65,46,63,112,71,56,19711
113000,a,387,375,383,50,56,42,12,51,59,48,131,54,107,19864
114000,a,377,383,395,79,38,68,8,50,54,62,141,74,46,20050
115000,b,374,378,379,56,55,7,40,49,54,48,126,58,101,20205
116000,b,370,366,395,40,73,4,67,58,48,64,131,71,45,20398
117000,a,367,381,371,68,45,44,8,50,31,62,103,55,114,20565
118000,a,352,402,380,94,25,58,3,53,38,70,143,59,37,20747
119000,b,351,393,407,66,58,11,44,47,53,65,147,54,87,20913
120000,b,356,382,402,38,83,5,62,57,61,66,132,47,51,21083
121000,a,358,377,384,70,57,47,11,43,32,62,167,60,88,21248
122000,a,352,392,396,85,41,75,8,41,53,61,184,62,50,21412
123000,b,343,396,398,56,59,10,54,52,49,66,131,63,115,21593
124000,b,344,400,404,35,73,8,85,44,42,55,158,74,64,21766
125000,a,357,388,385,60,43,48,13,44,54,54,97,56,137,21920
126000,a,365,382,407,74,31,66,8,58,80,54,98,67,55,22099
127000,b,373,372,400,47,59,7,41,66,44,54,130,49,107,22268
128000,b,377,384,383,30,84,5,70,49,51,65,130,67,54,22449
129000,a,374,394,385,65,57,44,12,52,44,66,129,56,117,22623
130000,a,372,394,384,89,34,73,9,50,47,72,145,67,43,22812
131000,b,387,388,385,57,53,9,47,49,53,56,134,52,97,22969
132000,b,395,387,379,30,75,4,74,48,57,61,177,63,59,23141
133000,a,374,401,376,64,48,45,10,56,66,75,99,55,108,23327
134000,a,398,424,370,76,26,60,6,56,59,77,108,55,41,23515
135000,b,399,421,377,53,59,11,37,56,52,57,143,53,86,23681
136000,b,388,379,359,35,81,8,62,60,58,66,140,57,50,23864
137000,a,383,392,335,58,59,38,7,60,42,64,182,48,112,24036
138000,a,396,409,340,78,34,57,4,60,60,59,190,55,49,24210
139000,b,390,413,350,45,62,11,47,52,50,61,108,65,92,24388
140000,b,374,410,366,24,94,7,75,56,58,78,153,62,27,24584
141000,a,365,398,390,57,62,41,13,40,62,60,180,48,98,24732
142000,a,388,379,401,68,41,74,5,59,40,52,204,71,39,24914
143000,b,365,387,378,47,69,7,40,36,36,62,156,48,126,25060
144000,b,374,395,361,25,85,7,59,50,52,65,209,48,49,25223
145000,a,391,420,341,63,45,44,12,52,49,69,138,52,105,25396
146000,a,378,404,350,87,31,62,7,51,51,65,181,52,48,25564
147000,b,375,419,350,53,73,7,40,57,70,86,98,52,102,25759
148000,b,382,421,362,32,93,5,54,58,56,75,155,45,47,25937
149000,a,382,400,362,58,60,46,8,56,62,58,154,56,87,26107
150000,a,377,390,369,73,46,67,1,54,56,61,175,53,41,26275
151000,b,362,392,389,44,75,13,48,42,39,75,107,55,114,26447
152000,b,373,381,388,32,91,9,71,53,53,71,90,74,61,26645
153000,a,359,376,397,61,65,61,9,52,59,50,139,70,107,26817
154000,a,349,389,395,81,40,75,6,47,44,56,196,54,63,26974
155000,b,369,376,399,65,51,13,55,53,48,61,140,69,98,27157
156000,b,364,393,408,41,78,7,70,39,34,67,188,57,34,27320
157000,a,376,372,400,59,57,52,12,45,36,56,100,64,114,27485
158000,a,401,404,406,72,36,75,6,57,40,62,109,73,34,27677
159000,b,393,382,386,46,57,10,52,41,70,50,127,61,111,27829
160000,b,394,384,392,30,78,5,72,52,60,66,108,60,53,28007
161000,a,385,382,406,60,53,45,14,57,73,56,110,55,118,28175
162000,a,384,397,391,74,34,65,7,55,61,59,130,55,37,28344
163000,b,359,388,392,49,63,10,48,51,49,64,127,53,112,28512
164000,b,373,375,386,32,76,5,56,58,40,61,146,57,56,28688
165000,a,388,381,383,50,43,47,14,58,50,50,109,63,99,28859
166000,a,395,366,408,73,25,81,9,62,58,59,115,73,68,29053
167000,b,394,367,381,48,51,10,43,52,53,52,130,47,123,29204
168000,b,403,367,369,32,79,9,69,54,44,64,195,65,62,29387
169000,a,384,370,379,62,55,49,13,51,58,65,119,62,93,29565
170000,a,396,365,390,63,34,75,11,63,53,60,97,67,65,29755
171000,b,406,373,385,41,65,8,37,64,52,63,91,46,93,29928
172000,b,402,413,368,26,89,3,62,62,55,77,110,55,43,30122
173000,a,392,409,358,50,53,46,13,56,70,49,100,56,91,30283
174000,a,383,403,371,64,33,62,9,53,56,53,135,57,39,30446
175000,b,380,399,378,42,60,9,50,49,53,56,156,58,128,30609
176000,b,387,403,376,28,77,7,75,58,59,61,173,55,57,30783
177000,a,425,405,366,47,45,41,7,68,72,59,122,43,102,30953
178000,a,412,390,356,72,29,63,7,55,57,61,145,53,35,31122
179000,b,398,385,350,46,64,12,41,60,49,65,102,47,102,31294
180000,b,407,368,356,30,87,7,73,55,53,64,103,66,56,31479
