step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
31000,a,356,311,354,52,36,45,9,60,50,45,84,54,102,5274
32000,b,362,331,349,34,67,12,41,60,80,61,93,45,89,5440
33000,a,356,342,367,58,46,37,10,52,88,56,78,49,100,5597
34000,b,344,342,370,32,66,7,49,59,72,50,64,56,95,5762
35000,a,342,337,372,63,40,53,5,57,52,61,97,64,103,5944
36000,b,336,335,360,32,65,7,39,42,50,57,85,53,127,6096
37000,a,324,348,400,59,40,65,6,45,60,56,111,82,82,6279
38000,b,300,358,413,41,63,7,52,45,64,62,76,65,128,6451
39000,a,293,357,403,67,46,51,3,43,62,59,108,60,114,6613
40000,b,297,354,405,40,56,6,46,49,68,41,63,61,114,6764
41000,a,308,329,391,56,39,45,3,59,70,42,77,56,132,6921
42000,b,320,309,399,36,47,4,52,54,63,32,86,66,125,7073
43000,a,311,318,399,61,32,49,4,59,63,53,60,64,108,7249
44000,b,320,317,392,40,58,9,47,45,61,57,82,66,94,7417
45000,a,316,306,379,64,41,51,7,43,46,58,110,68,101,7586
46000,b,328,301,372,43,60,7,44,41,63,50,95,60,105,7737
47000,a,341,315,372,60,39,48,5,61,86,55,95,63,100,7916
48000,b,342,331,365,36,62,3,38,48,65,54,80,56,108,8074
49000,a,349,339,347,47,34,46,7,60,65,51,75,56,97,8241
50000,b,354,334,373,30,61,9,49,59,64,52,94,68,89,8420
51000,a,338,344,374,66,31,54,4,49,62,63,81,59,106,8591
52000,b,340,332,384,34,45,12,48,68,46,45,85,60,120,8764
53000,a,314,349,381,63,34,40,8,45,66,56,95,57,104,8922
54000,b,336,332,370,44,56,7,48,54,64,53,98,55,108,9084
55000,a,310,369,364,71,39,49,6,43,62,67,98,57,100,9251
56000,b,316,369,354,46,64,5,43,40,47,61,104,58,110,9410
57000,a,319,356,361,62,45,46,8,51,75,48,87,60,97,9569
58000,b,320,341,377,41,60,7,46,52,63,60,99,55,95,9736
59000,a,300,355,385,74,39,43,4,37,42,62,97,68,113,9903
60000,b,311,340,376,42,65,5,40,51,45,53,109,49,107,10056
61000,a,320,358,385,64,50,52,1,49,59,62,90,62,94,10229
62000,b,349,333,378,38,61,2,40,51,63,50,114,51,105,10381
63000,a,337,317,371,60,33,40,1,46,61,51,108,54,110,10532
64000,b,363,337,349,38,56,2,53,65,56,55,70,64,106,10716
65000,a,353,328,356,60,30,46,5,59,78,45,88,56,112,10876
66000,b,357,317,372,35,48,2,49,62,83,41,66,64,99,11043
67000,a,357,336,347,61,27,36,4,51,79,59,73,48,109,11201
68000,b,388,337,348,41,62,3,50,63,69,65,72,69,91,11398
69000,a,382,313,359,51,39,43,4,49,59,44,119,57,115,11548
70000,b,362,329,359,36,64,4,51,63,59,57,77,61,110,11729
71000,a,339,335,343,60,37,47,5,53,77,52,70,55,110,11889
72000,b,322,352,328,41,60,4,37,48,58,57,109,54,101,12048
73000,a,348,365,328,67,44,34,3,51,53,68,122,42,90,12209
74000,b,358,376,333,39,71,3,40,47,66,65,103,48,79,12369
75000,a,342,367,337,65,43,52,4,46,41,68,63,60,105,12543
76000,b,364,353,323,42,66,10,38,61,63,51,95,56,93,12711
77000,a,359,365,333,59,43,44,3,49,54,64,108,49,88,12873
78000,b,364,359,359,34,54,4,55,44,76,56,80,65,108,13038
79000,a,343,369,365,55,36,38,9,52,72,60,97,49,112,13199
80000,b,341,380,343,30,67,3,42,66,65,59,73,54,97,13378
81000,a,338,382,320,68,42,40,12,53,61,67,121,54,78,13552
82000,b,322,383,345,39,72,3,41,45,74,69,87,50,87,13716
83000,a,324,380,362,81,46,46,11,42,53,77,113,52,82,13887
84000,b,322,365,358,53,70,3,51,35,41,62,133,53,102,14037
85000,a,324,363,357,80,47,44,6,60,54,60,118,51,99,14208
86000,b,342,343,362,55,58,6,44,52,74,47,107,56,92,14363
87000,a,347,330,355,68,37,46,5,55,71,51,110,54,88,14523
88000,b,352,332,352,47,59,6,47,65,80,53,92,50,114,14691
89000,a,342,332,368,60,40,47,9,60,79,46,73,71,92,14868
90000,b,345,351,364,32,75,5,43,42,44,73,117,56,79,15039
91000,a,360,333,374,53,56,40,6,57,69,49,89,52,114,15197
92000,b,366,339,367,39,69,4,37,48,55,57,69,52,93,15354
93000,a,358,355,353,71,44,40,3,54,59,59,86,55,103,15522
94000,b,351,345,358,43,61,7,53,49,63,48,103,67,93,15686
95000,a,323,348,355,66,39,49,5,41,73,63,96,63,91,15853
96000,b,342,335,375,44,61,8,54,50,47,55,111,71,111,16029
97000,a,326,321,368,55,40,55,6,47,68,46,78,67,110,16189
98000,b,318,337,377,30,70,14,43,46,50,67,74,59,126,16361
99000,a,329,337,358,67,42,52,7,41,70,66,99,49,99,16517
100000,b,345,347,357,46,64,10,41,46,69,61,94,59,94,16683
101000,a,344,317,339,56,42,35,6,53,66,49,93,45,113,16830
102000,b,337,346,325,34,66,4,41,55,62,63,74,49,103,16997
103000,a,333,350,331,56,46,47,6,47,63,51,100,62,105,17157
104000,b,337,322,364,42,65,8,52,49,59,59,83,68,106,17333
105000,a,338,303,378,53,41,62,6,45,78,49,108,65,115,17492
106000,b,331,313,366,33,62,8,50,52,60,53,70,60,135,17657
107000,a,345,312,373,47,44,56,3,61,70,51,66,70,115,17839
108000,b,348,325,342,29,74,8,40,49,41,63,77,48,123,17999
109000,a,355,335,342,59,47,40,10,58,73,56,103,53,79,18166
110000,b,378,327,346,34,64,4,46,58,45,44,119,57,100,18325
111000,a,361,343,373,54,39,53,5,54,89,54,79,62,97,18495
112000,b,374,313,377,32,54,9,50,61,58,48,62,66,110,18670
113000,a,385,300,374,60,42,52,9,63,71,56,77,60,92,18849
114000,b,400,314,364,33,60,8,41,57,74,61,99,53,119,19020
115000,a,394,319,340,48,37,41,7,67,84,43,70,53,93,19183
116000,b,408,339,352,35,60,9,46,78,84,65,63,57,70,19383
117000,a,409,307,362,43,42,37,8,67,77,34,91,45,60,19529
118000,b,378,318,385,26,55,6,57,57,74,42,77,60,109,19688
119000,a,369,317,363,51,31,42,5,49,52,53,97,51,97,19841
120000,b,328,328,372,31,56,5,36,47,58,61,90,50,101,19999
121000,a,315,352,365,55,32,47,4,48,64,56,99,57,103,20160
122000,b,326,341,386,36,53,5,44,50,62,52,100,53,113,20315
123000,a,332,333,392,74,36,49,6,57,34,64,91,64,105,20500
124000,b,332,326,410,52,65,8,40,47,63,63,110,46,120,20656
125000,a,355,353,386,71,43,44,5,56,58,52,73,48,99,20812
126000,b,352,341,377,42,68,2,46,58,66,62,64,56,111,20988
127000,a,352,317,371,64,46,38,11,46,72,52,84,61,114,21147
128000,b,365,317,361,39,69,5,46,56,60,57,76,53,93,21313
129000,a,366,325,359,62,45,52,9,59,75,49,64,64,91,21485
130000,b,363,319,374,40,71,6,58,44,60,56,112,66,101,21651
131000,a,346,303,358,60,45,42,6,64,53,50,102,50,113,21815
132000,b,338,306,362,38,54,6,56,41,63,50,89,70,104,21976
133000,a,339,310,376,59,37,49,6,50,59,53,59,61,128,22140
134000,b,347,298,383,38,58,7,51,61,67,50,60,65,101,22316
135000,a,315,318,369,68,36,40,2,43,60,60,88,50,130,22469
136000,b,326,331,357,43,57,7,31,68,68,54,121,46,107,22637
137000,a,331,344,370,70,36,52,2,46,69,72,102,58,100,22813
138000,b,342,329,352,48,61,14,52,60,63,52,85,69,109,22994
139000,a,345,307,355,58,38,57,8,56,58,53,73,61,107,23164
140000,b,340,321,344,37,59,12,55,47,62,51,97,61,114,23323
141000,a,322,332,368,64,35,60,8,54,68,55,81,76,87,23508
142000,b,345,339,378,33,49,12,52,60,60,43,90,56,110,23667
143000,a,367,342,379,61,34,44,6,53,60,58,88,59,93,23837
144000,b,358,332,368,43,54,7,46,57,52,51,78,56,110,24001
145000,a,343,338,358,60,40,50,5,46,79,48,93,65,103,24160
146000,b,365,344,354,40,59,3,43,60,58,58,78,57,115,24335
147000,a,383,341,365,63,34,37,3,62,102,47,76,52,100,24496
148000,b,374,339,334,32,55,8,37,53,84,49,68,48,97,24646
149000,a,394,368,332,64,33,40,6,60,102,54,72,54,93,24814
150000,b,405,364,320,38,61,7,37,62,60,54,101,46,79,24976
151000,a,386,353,344,54,39,34,5,51,70,50,92,44,80,25121
152000,b,387,344,339,35,66,5,44,66,79,60,75,56,90,25303
153000,a,378,342,334,52,35,41,3,57,63,48,87,53,93,25461
154000,b,352,332,304,34,59,6,31,58,74,55,91,42,117,25616
155000,a,353,358,320,63,32,56,3,46,73,61,69,66,100,25789
156000,b,368,345,311,42,57,4,36,58,58,61,100,45,104,25953
157000,a,360,345,318,64,42,49,6,51,67,60,84,60,82,26124
158000,b,378,335,338,45,71,5,45,61,55,60,89,61,90,26306
159000,a,370,353,323,67,48,41,7,62,60,70,95,42,88,26480
160000,b,341,339,339,49,65,7,46,43,53,55,114,57,100,26635
161000,a,347,341,349,65,40,45,5,57,58,60,99,62,94,26814
162000,b,343,339,366,38,58,7,53,55,73,53,77,59,108,26981
163000,a,336,347,365,56,33,52,5,58,95,43,79,60,132,27142
164000,b,320,355,362,36,63,16,54,49,61,53,105,60,125,27304
165000,a,349,347,357,54,46,56,10,55,70,49,80,61,123,27469
166000,b,338,325,370,34,68,7,55,42,52,56,83,77,115,27644
167000,a,358,331,365,54,49,47,4,58,64,44,76,65,120,27811
168000,b,346,332,378,32,69,5,42,53,74,49,84,63,105,27976
169000,a,353,321,381,51,36,44,6,64,82,47,84,54,92,28141
170000,b,347,331,370,34,64,5,49,49,77,56,93,52,106,28298
171000,a,360,308,368,55,38,37,4,61,63,44,91,55,101,28458
172000,b,358,317,380,31,63,4,51,48,75,54,80,60,105,28620
173000,a,365,335,382,58,32,39,1,53,65,57,66,61,102,28791
174000,b,361,322,379,43,61,3,54,67,66,50,101,66,102,28974
175000,a,343,315,389,61,38,38,3,56,73,52,83,53,121,29135
176000,b,365,318,380,41,63,2,38,57,75,54,127,53,78,29299
177000,a,376,314,349,56,37,50,4,62,76,50,90,60,90,29471
178000,b,377,320,384,37,57,6,51,59,71,62,83,64,101,29656
179000,a,382,331,386,54,31,53,3,55,56,46,48,63,128,29820
180000,b,363,328,374,36,57,4,40,59,72,55,93,58,95,29992
