step,season,popn,popi,popp,tokix,tokiy,tokpx,tokpy,bn,wn,bi,wi,bp,wp,score
37000,b,324,390,401,56,57,32,43,54,56,61,98,63,129,6792
38000,b,331,409,412,40,77,20,67,50,49,65,157,61,58,6968
39000,b,342,390,398,24,84,10,80,57,60,57,93,59,55,7141
40000,b,346,379,386,13,84,9,102,50,49,62,61,77,59,7330
41000,a,339,411,397,53,46,62,23,44,42,59,80,73,141,7506
42000,a,340,415,398,73,31,87,16,51,47,58,86,86,59,7701
43000,a,345,413,399,87,19,94,7,48,39,74,81,69,52,7892
44000,a,343,417,385,100,11,88,2,53,33,71,53,75,47,8091
45000,b,354,405,410,67,38,17,45,49,56,48,95,57,137,8245
46000,b,360,396,386,43,67,13,71,56,46,59,171,53,37,8413
47000,b,370,394,370,29,77,9,93,62,63,61,114,69,55,8605
48000,b,369,393,371,18,87,6,97,53,71,64,89,60,65,8782
49000,a,362,401,377,56,60,58,25,50,31,59,155,68,117,8959
50000,a,364,413,376,81,32,70,15,52,43,73,132,63,33,9147
51000,a,351,407,363,94,22,88,8,48,54,64,94,70,64,9329
52000,a,366,418,379,90,13,100,4,58,61,66,74,65,52,9518
53000,b,372,409,382,63,45,30,50,42,51,55,150,67,117,9682
54000,b,369,390,377,42,75,23,67,52,49,69,181,50,52,9853
55000,b,365,384,376,27,88,10,86,51,66,68,113,60,47,10032
56000,b,375,389,370,16,86,7,84,68,67,54,96,56,50,10210
57000,a,360,399,365,58,55,45,15,42,44,72,128,53,120,10377
58000,a,369,390,391,83,34,82,12,56,47,61,160,73,50,10567
59000,a,383,393,363,89,21,83,3,54,61,68,78,62,57,10751
60000,a,360,375,376,96,14,83,2,53,67,63,75,60,55,10927
61000,b,364,382,373,69,51,16,43,52,51,60,110,58,122,11097
62000,b,372,393,371,48,77,9,68,52,55,59,187,60,40,11268
63000,b,368,387,362,28,91,5,81,58,37,61,136,59,40,11446
64000,b,397,398,375,14,100,2,94,56,50,66,121,56,52,11624
65000,a,384,402,372,47,76,45,23,53,52,54,110,61,117,11792
66000,a,382,396,381,66,54,68,12,44,60,56,168,65,52,11957
67000,a,374,397,373,82,37,82,7,57,45,60,173,59,45,12133
68000,a,370,392,404,98,20,88,1,58,66,71,85,65,51,12327
69000,b,363,383,395,70,56,20,53,42,44,47,154,66,120,12482
70000,b,332,377,413,51,83,13,81,35,36,66,175,71,65,12654
71000,b,344,396,427,33,100,6,90,43,43,68,126,70,51,12835
72000,b,321,389,435,11,96,4,93,40,37,81,74,61,57,13017
73000,a,320,395,403,56,64,42,18,46,44,59,150,52,126,13174
74000,a,318,386,418,72,43,70,10,41,48,68,180,70,52,13353
75000,a,323,390,412,92,28,88,7,54,44,71,106,64,47,13542
76000,a,317,418,389,118,21,114,3,54,47,89,106,67,41,13752
77000,b,311,412,403,84,47,31,53,36,35,53,182,64,137,13905
78000,b,297,409,422,57,68,16,80,38,27,54,218,72,50,14069
79000,b,304,411,418,38,91,12,91,52,45,75,145,72,32,14268
80000,b,307,403,415,26,101,8,105,47,52,70,111,80,47,14465
81000,a,307,427,398,62,68,48,22,40,37,74,143,54,125,14633
82000,a,320,449,386,87,47,85,12,47,37,64,216,70,37,14814
83000,a,330,430,395,94,33,100,10,44,60,72,148,64,45,14994
84000,a,335,403,373,114,24,98,8,46,47,75,111,64,58,15179
85000,b,325,387,373,77,56,27,50,43,37,54,152,60,129,15336
86000,b,331,372,401,54,78,16,88,51,33,56,217,71,45,15514
87000,b,358,387,387,34,86,13,95,43,50,59,210,59,38,15675
88000,b,330,397,395,25,111,9,99,39,46,73,154,65,36,15852
89000,a,314,362,400,55,70,55,25,42,52,50,158,65,130,16009
90000,a,316,377,413,83,40,80,18,42,44,64,174,67,49,16182
91000,a,320,371,432,102,25,96,12,48,40,74,138,68,72,16372
92000,a,312,378,412,110,15,92,5,47,48,66,110,57,47,16542
93000,b,330,374,425,75,50,15,54,46,47,51,167,58,135,16697
94000,b,341,384,425,52,77,8,75,54,59,51,158,75,62,16877
95000,b,330,374,404,31,78,5,89,44,49,62,163,66,44,17049
96000,b,334,387,390,18,93,3,84,51,62,77,103,52,51,17229
97000,a,345,395,385,55,72,44,21,64,46,62,139,55,111,17410
98000,a,352,398,382,70,44,74,12,47,30,55,200,59,40,17571
99000,a,354,395,368,94,26,92,8,50,48,75,95,69,61,17765
100000,a,334,407,367,107,17,92,2,56,42,80,54,76,43,17977
101000,b,345,411,375,74,48,23,39,48,45,53,162,50,99,18128
102000,b,353,409,387,55,72,17,60,41,41,62,183,62,50,18293
103000,b,359,404,391,38,74,12,70,48,59,54,206,53,45,18448
104000,b,353,398,416,26,86,9,97,47,53,68,129,81,56,18644
105000,a,353,383,418,57,51,52,16,49,43,52,123,63,110,18808
106000,a,333,387,404,86,32,71,8,51,53,67,125,67,51,18993
107000,a,341,386,414,92,22,88,6,42,53,77,68,77,55,19189
108000,a,336,379,400,109,15,85,6,42,45,73,70,60,59,19364
109000,b,333,385,394,75,58,17,34,48,71,66,146,35,105,19513
110000,b,328,411,404,48,85,10,60,43,43,65,187,59,57,19680
111000,b,333,419,399,31,96,6,71,46,68,71,134,56,59,19853
112000,b,325,421,402,20,98,1,82,51,46,60,100,73,49,20037
113000,a,356,398,404,46,71,48,24,61,46,51,159,56,108,20205
114000,a,344,407,411,76,50,69,11,32,33,62,241,55,51,20354
115000,a,365,386,414,80,27,85,11,45,42,61,159,71,44,20531
116000,a,384,386,401,88,18,88,7,55,59,68,93,64,38,20718
117000,b,374,399,384,62,49,21,52,48,47,52,130,58,127,20876
118000,b,386,387,374,43,66,12,76,54,62,54,177,58,57,21042
119000,b,369,394,383,31,76,6,80,60,58,61,133,59,45,21222
120000,b,376,376,388,17,80,5,86,58,80,54,112,69,39,21403
121000,a,370,389,374,54,48,47,18,53,68,59,92,61,103,21576
122000,a,361,416,375,97,30,52,10,65,62,83,98,48,59,21772
123000,a,361,416,387,105,24,78,6,61,54,66,73,71,49,21970
124000,a,350,413,381,100,13,82,3,60,61,66,72,64,48,22160
125000,b,355,404,373,57,49,11,50,41,40,62,126,68,130,22331
126000,b,341,427,394,33,73,6,73,40,35,71,194,69,44,22511
127000,b,328,418,394,19,88,4,86,31,31,62,169,67,57,22671
128000,b,346,435,376,13,102,4,90,48,41,75,94,64,61,22858
129000,a,352,419,382,55,66,47,20,36,39,62,110,65,121,23021
130000,a,335,395,396,74,45,77,13,51,56,68,122,69,69,23209
131000,a,336,385,390,84,30,101,8,53,48,61,120,67,42,23390
132000,a,331,386,419,84,22,107,4,52,51,69,71,74,44,23585
133000,b,330,402,420,61,47,21,50,51,54,50,100,59,124,23745
134000,b,327,385,414,37,70,11,71,47,43,53,116,70,69,23915
135000,b,354,404,418,19,94,4,96,48,52,73,79,81,70,24117
136000,b,332,379,410,13,104,3,86,46,55,78,79,57,35,24298
137000,a,320,384,421,56,74,55,13,46,37,61,145,65,116,24470
138000,a,327,373,417,65,52,80,8,41,36,54,197,67,48,24632
139000,a,314,388,429,75,33,98,7,51,28,61,152,82,41,24826
140000,a,302,392,410,84,22,98,5,48,42,71,114,70,52,25015
141000,b,304,401,423,58,52,26,49,35,43,56,160,61,158,25167
142000,b,287,405,419,41,75,17,86,38,58,61,151,58,72,25324
143000,b,304,406,413,20,83,10,94,58,64,71,76,63,48,25516
144000,b,335,403,397,14,106,5,98,56,34,81,90,54,55,25707
145000,a,344,398,396,44,71,56,25,45,48,57,91,78,126,25887
146000,a,357,398,393,65,52,81,19,51,38,55,167,74,53,26067
147000,a,357,383,400,66,30,92,10,56,66,49,120,72,56,26244
148000,a,362,379,392,89,14,94,6,54,50,65,70,70,71,26433
149000,b,364,360,407,61,39,27,53,52,56,43,88,70,147,26598
150000,b,375,348,411,44,57,14,80,69,42,51,111,79,56,26797
151000,b,372,346,410,25,81,8,95,54,70,57,80,79,44,26987
152000,b,366,373,419,18,87,3,102,68,71,63,64,74,51,27192
153000,a,360,349,439,37,65,50,32,57,43,39,149,72,111,27360
154000,a,348,362,411,68,46,69,21,47,69,55,160,57,52,27519
155000,a,348,374,411,80,28,74,8,49,53,60,151,60,83,27688
156000,a,328,381,428,96,19,99,5,42,59,71,91,74,68,27875
157000,b,353,368,419,70,46,15,43,51,57,45,170,49,128,28020
158000,b,352,398,414,43,71,9,65,43,47,65,205,44,42,28172
159000,b,342,395,398,26,83,6,93,50,57,65,110,69,56,28356
160000,b,345,417,392,13,80,6,98,55,57,67,81,62,38,28540
161000,a,371,399,388,49,62,56,19,60,60,51,103,63,128,28714
162000,a,368,387,372,78,35,81,8,43,40,65,169,59,50,28881
163000,a,363,396,386,83,20,98,5,37,54,61,126,86,56,29065
164000,a,349,403,394,87,14,100,3,44,44,76,104,62,53,29247
165000,b,342,382,418,62,53,27,56,43,47,55,126,66,136,29411
166000,b,331,402,400,47,78,19,74,44,70,66,135,61,67,29582
167000,b,318,412,394,31,97,12,97,41,45,69,124,81,41,29773
168000,b,325,414,388,20,99,7,101,52,42,66,95,59,56,29950
169000,a,324,398,391,52,69,52,27,42,36,56,182,59,115,30107
170000,a,325,390,380,76,46,64,23,36,54,58,170,45,51,30246
171000,a,338,378,387,103,33,87,15,55,63,72,102,68,59,30441
172000,a,315,396,369,114,20,78,6,35,39,74,92,57,61,30607
173000,b,309,400,381,74,41,24,52,45,55,45,167,56,111,30753
174000,b,337,396,377,49,64,16,77,57,41,57,146,63,80,30930
175000,b,325,385,388,27,75,8,92,39,40,61,157,66,66,31096
176000,b,342,400,379,17,90,4,103,50,78,67,131,62,52,31275
