step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
29000,0,4,76,537,1277,103,0.0000,0.0021,0.0401,0.2835,0.6742,4.6299
30000,0,4,67,550,1332,65,0.0000,0.0020,0.0343,0.2816,0.6820,4.6436
31000,0,6,76,558,1356,36,0.0000,0.0030,0.0381,0.2796,0.6794,4.6353
32000,0,9,70,548,1353,46,0.0000,0.0045,0.0354,0.2768,0.6833,4.6389
33000,0,13,86,561,1371,9,0.0000,0.0064,0.0423,0.2762,0.6750,4.6199
34000,0,22,121,588,1314,0,0.0000,0.0108,0.0592,0.2875,0.6425,4.5619
35000,1,27,160,631,1226,0,0.0005,0.0132,0.0782,0.3086,0.5995,4.4934
36000,2,47,203,674,1115,1,0.0010,0.0230,0.0995,0.3302,0.5463,4.3978
37000,6,70,238,716,1014,0,0.0029,0.0342,0.1164,0.3503,0.4961,4.3023
38000,7,94,286,706,951,0,0.0034,0.0460,0.1399,0.3454,0.4653,4.2231
39000,20,120,330,713,861,0,0.0098,0.0587,0.1614,0.3488,0.4212,4.1130
40000,43,158,381,709,751,1,0.0211,0.0774,0.1866,0.3472,0.3678,3.9633
41000,48,177,405,698,717,0,0.0235,0.0866,0.1980,0.3413,0.3506,3.9090
42000,75,224,445,666,633,0,0.0367,0.1096,0.2178,0.3260,0.3098,3.7626
43000,112,277,477,646,533,0,0.0548,0.1355,0.2333,0.3159,0.2606,3.5922
44000,154,346,508,605,432,1,0.0753,0.1692,0.2484,0.2958,0.2112,3.3985
45000,153,334,470,580,424,57,0.0780,0.1703,0.2397,0.2958,0.2162,3.4018
46000,158,316,444,558,446,86,0.0822,0.1644,0.2310,0.2903,0.2320,3.4256
47000,140,280,406,560,478,130,0.0751,0.1502,0.2178,0.3004,0.2564,3.5129
48000,115,239,366,537,502,202,0.0654,0.1359,0.2081,0.3053,0.2854,3.6094
49000,109,211,337,532,547,213,0.0628,0.1215,0.1941,0.3065,0.3151,3.6895
50000,87,190,319,526,589,232,0.0508,0.1110,0.1864,0.3074,0.3442,3.7832
51000,69,165,295,520,616,259,0.0414,0.0991,0.1772,0.3123,0.3700,3.8703
52000,56,134,254,545,653,267,0.0341,0.0816,0.1547,0.3319,0.3977,3.9775
53000,43,116,249,565,702,254,0.0257,0.0693,0.1487,0.3373,0.4191,4.0549
54000,36,102,232,554,742,271,0.0216,0.0612,0.1393,0.3325,0.4454,4.1188
55000,30,76,193,539,796,301,0.0184,0.0465,0.1181,0.3299,0.4871,4.2209
56000,18,48,186,566,833,288,0.0109,0.0291,0.1127,0.3428,0.5045,4.3010
57000,11,33,159,562,873,280,0.0067,0.0201,0.0971,0.3431,0.5330,4.3755
58000,11,31,160,578,922,248,0.0065,0.0182,0.0940,0.3396,0.5417,4.3919
59000,7,19,131,598,952,227,0.0041,0.0111,0.0767,0.3503,0.5577,4.4464
60000,3,27,133,575,1029,198,0.0017,0.0153,0.0753,0.3254,0.5823,4.4714
61000,5,17,122,606,1062,161,0.0028,0.0094,0.0673,0.3344,0.5861,4.4917
62000,1,10,132,602,1088,151,0.0005,0.0055,0.0720,0.3284,0.5936,4.5090
63000,0,12,130,613,1153,98,0.0000,0.0063,0.0681,0.3213,0.6043,4.5236
64000,1,12,122,641,1215,35,0.0005,0.0060,0.0613,0.3219,0.6102,4.5354
65000,2,10,119,655,1223,30,0.0010,0.0050,0.0592,0.3260,0.6088,4.5366
66000,4,15,138,684,1203,0,0.0020,0.0073,0.0675,0.3346,0.5886,4.5005
67000,7,24,183,722,1108,0,0.0034,0.0117,0.0895,0.3532,0.5421,4.4188
68000,11,36,226,732,1037,1,0.0054,0.0176,0.1107,0.3585,0.5078,4.3457
69000,15,53,276,756,943,0,0.0073,0.0259,0.1351,0.3700,0.4616,4.2526
70000,24,78,317,766,862,0,0.0117,0.0381,0.1549,0.3742,0.4211,4.1549
71000,34,97,371,765,780,0,0.0166,0.0474,0.1812,0.3737,0.3810,4.0552
72000,63,131,412,748,693,1,0.0308,0.0640,0.2013,0.3654,0.3385,3.9170
73000,93,160,457,727,609,0,0.0455,0.0782,0.2234,0.3553,0.2977,3.7815
74000,121,203,495,697,528,0,0.0592,0.0993,0.2422,0.3410,0.2583,3.6399
75000,161,268,525,652,440,0,0.0787,0.1310,0.2566,0.3187,0.2151,3.4604
76000,198,316,571,596,363,1,0.0969,0.1546,0.2794,0.2916,0.1776,3.2984
77000,162,283,534,576,359,109,0.0846,0.1479,0.2790,0.3009,0.1876,3.3589
78000,149,239,456,551,377,193,0.0841,0.1349,0.2573,0.3109,0.2128,3.4334
79000,135,205,441,553,427,195,0.0767,0.1164,0.2504,0.3140,0.2425,3.5292
80000,137,190,413,560,491,184,0.0765,0.1061,0.2306,0.3127,0.2741,3.6019
81000,138,191,391,570,562,129,0.0745,0.1031,0.2111,0.3078,0.3035,3.6625
82000,131,175,360,560,624,139,0.0708,0.0946,0.1946,0.3027,0.3373,3.7411
83000,124,158,348,528,687,146,0.0672,0.0856,0.1886,0.2862,0.3724,3.8108
84000,127,148,315,529,731,147,0.0686,0.0800,0.1703,0.2859,0.3951,3.8589
85000,85,130,305,539,752,168,0.0469,0.0718,0.1684,0.2976,0.4152,3.9625
86000,45,97,271,519,805,208,0.0259,0.0558,0.1560,0.2988,0.4634,4.1180
87000,34,65,232,524,845,240,0.0200,0.0382,0.1365,0.3082,0.4971,4.2241
88000,18,53,215,506,861,277,0.0109,0.0321,0.1301,0.3061,0.5209,4.2940
89000,14,35,204,523,902,252,0.0083,0.0209,0.1216,0.3117,0.5375,4.3492
90000,6,33,199,545,943,211,0.0035,0.0191,0.1153,0.3158,0.5463,4.3824
91000,5,22,191,567,983,192,0.0028,0.0124,0.1080,0.3207,0.5560,4.4146
92000,2,21,159,572,1032,182,0.0011,0.0118,0.0890,0.3203,0.5778,4.4619
93000,6,23,152,583,1058,162,0.0033,0.0126,0.0834,0.3200,0.5807,4.4621
94000,2,18,146,589,1098,140,0.0011,0.0097,0.0788,0.3179,0.5926,4.4911
95000,2,12,120,535,1146,162,0.0011,0.0066,0.0661,0.2948,0.6314,4.5488
96000,2,15,124,536,1188,123,0.0011,0.0080,0.0665,0.2874,0.6370,4.5512
97000,3,18,126,548,1204,102,0.0016,0.0095,0.0664,0.2886,0.6340,4.5440
98000,2,18,130,580,1238,53,0.0010,0.0091,0.0661,0.2947,0.6291,4.5417
99000,1,17,131,586,1278,33,0.0005,0.0084,0.0651,0.2911,0.6349,4.5514
100000,2,22,151,601,1248,13,0.0010,0.0109,0.0746,0.2969,0.6166,4.5173
101000,4,39,193,631,1178,0,0.0020,0.0191,0.0944,0.3086,0.5760,4.4377
102000,12,56,229,680,1068,0,0.0059,0.0274,0.1120,0.3325,0.5222,4.3379
103000,24,88,265,696,970,0,0.0117,0.0431,0.1297,0.3407,0.4748,4.2237
104000,33,131,331,688,862,1,0.0161,0.0641,0.1619,0.3364,0.4215,4.0831
105000,53,154,369,675,795,0,0.0259,0.0753,0.1804,0.3299,0.3886,3.9800
106000,78,199,409,663,697,0,0.0381,0.0973,0.1999,0.3240,0.3407,3.8319
107000,114,235,447,638,612,0,0.0557,0.1149,0.2185,0.3118,0.2991,3.6838
108000,147,294,482,605,518,1,0.0718,0.1437,0.2356,0.2957,0.2532,3.5147
109000,198,339,493,575,442,0,0.0967,0.1656,0.2408,0.2809,0.2159,3.3537
110000,251,393,518,534,349,0,0.1227,0.1922,0.2533,0.2611,0.1707,3.1648
111000,326,461,534,470,254,0,0.1594,0.2254,0.2611,0.2298,0.1242,2.9340
112000,428,510,510,394,203,1,0.2093,0.2494,0.2494,0.1927,0.0993,2.7232
113000,548,565,480,323,132,0,0.2676,0.2759,0.2344,0.1577,0.0645,2.4756
114000,699,621,419,225,84,0,0.3413,0.3032,0.2046,0.1099,0.0410,2.2061
115000,846,651,362,140,49,0,0.4131,0.3179,0.1768,0.0684,0.0239,1.9722
116000,1025,643,273,86,19,1,0.5010,0.3143,0.1334,0.0420,0.0093,1.7444
117000,748,528,274,93,21,278,0.4495,0.3173,0.1647,0.0559,0.0126,1.8648
118000,604,430,236,101,34,437,0.4299,0.3060,0.1680,0.0719,0.0242,1.9544
119000,475,346,210,113,44,495,0.3998,0.2912,0.1768,0.0951,0.0370,2.0783
120000,390,333,247,136,61,506,0.3342,0.2853,0.2117,0.1165,0.0523,2.2674
121000,307,285,248,152,78,654,0.2869,0.2664,0.2318,0.1421,0.0729,2.4477
122000,226,205,212,163,105,722,0.2481,0.2250,0.2327,0.1789,0.1153,2.6883
123000,111,132,192,189,140,757,0.1453,0.1728,0.2513,0.2474,0.1832,3.1505
124000,46,82,183,223,174,767,0.0650,0.1158,0.2585,0.3150,0.2458,3.5607
125000,20,41,204,262,220,713,0.0268,0.0549,0.2731,0.3507,0.2945,3.8313
126000,34,53,207,322,270,634,0.0384,0.0598,0.2336,0.3634,0.3047,3.8363
127000,32,60,234,347,318,625,0.0323,0.0605,0.2361,0.3502,0.3209,3.8668
128000,13,37,232,377,360,636,0.0128,0.0363,0.2277,0.3700,0.3533,4.0147
129000,39,28,186,426,398,630,0.0362,0.0260,0.1727,0.3955,0.3695,4.0362
130000,18,32,165,465,447,561,0.0160,0.0284,0.1464,0.4126,0.3966,4.1455
131000,6,20,174,521,499,514,0.0049,0.0164,0.1426,0.4270,0.4090,4.2189
132000,5,27,176,573,586,447,0.0037,0.0198,0.1287,0.4192,0.4287,4.2495
133000,3,13,180,581,641,426,0.0021,0.0092,0.1269,0.4097,0.4520,4.3004
134000,3,15,167,549,728,380,0.0021,0.0103,0.1142,0.3755,0.4979,4.3570
135000,1,17,141,545,766,386,0.0007,0.0116,0.0959,0.3707,0.5211,4.4000
136000,1,17,137,580,831,326,0.0006,0.0109,0.0875,0.3704,0.5307,4.4195
137000,1,20,136,586,905,272,0.0006,0.0121,0.0825,0.3556,0.5492,4.4405
138000,1,17,127,607,968,238,0.0006,0.0099,0.0738,0.3529,0.5628,4.4674
139000,1,19,133,562,1054,200,0.0006,0.0107,0.0752,0.3177,0.5958,4.4975
140000,1,20,145,555,1088,180,0.0006,0.0111,0.0802,0.3068,0.6014,4.4975
141000,1,18,141,562,1125,139,0.0005,0.0097,0.0763,0.3043,0.6091,4.5116
142000,3,24,119,553,1140,151,0.0016,0.0131,0.0647,0.3007,0.6199,4.5242
143000,0,17,110,570,1193,113,0.0000,0.0090,0.0582,0.3016,0.6312,4.5550
144000,0,11,117,576,1209,92,0.0000,0.0058,0.0612,0.3011,0.6320,4.5593
145000,1,13,108,574,1260,63,0.0005,0.0066,0.0552,0.2935,0.6442,4.5741
146000,7,16,117,588,1296,13,0.0035,0.0079,0.0578,0.2905,0.6403,4.5563
147000,7,17,127,593,1296,5,0.0034,0.0083,0.0623,0.2907,0.6353,4.5461
148000,12,26,166,628,1211,1,0.0059,0.0127,0.0813,0.3074,0.5928,4.4684
149000,16,37,212,654,1122,0,0.0078,0.0181,0.1039,0.3204,0.5497,4.3861
150000,23,51,265,681,1023,0,0.0113,0.0250,0.1297,0.3333,0.5007,4.2873
150000,23,51,265,681,1023,0,0.0113,0.0250,0.1297,0.3333,0.5007,4.2873
