step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
39000,1,5,54,570,1386,22,0.0005,0.0025,0.0268,0.2827,0.6875,4.6543
40000,1,6,54,595,1377,7,0.0005,0.0030,0.0266,0.2927,0.6773,4.6434
41000,1,12,67,600,1361,5,0.0005,0.0059,0.0328,0.2940,0.6668,4.6208
42000,4,20,81,630,1305,1,0.0020,0.0098,0.0397,0.3088,0.6397,4.5745
43000,7,25,112,651,1247,1,0.0034,0.0122,0.0548,0.3188,0.6107,4.5211
44000,4,19,117,650,1241,7,0.0020,0.0094,0.0576,0.3200,0.6110,4.5288
45000,5,27,145,694,1174,1,0.0024,0.0132,0.0709,0.3394,0.5741,4.4694
46000,11,31,159,703,1129,9,0.0054,0.0152,0.0782,0.3458,0.5553,4.4304
47000,9,33,167,709,1118,7,0.0044,0.0162,0.0820,0.3482,0.5491,4.4214
48000,17,41,195,723,1069,1,0.0083,0.0200,0.0954,0.3535,0.5227,4.3623
49000,26,52,226,753,989,1,0.0127,0.0254,0.1105,0.3680,0.4834,4.2840
50000,20,57,214,765,951,26,0.0100,0.0284,0.1066,0.3812,0.4738,4.2805
51000,22,45,222,772,952,25,0.0109,0.0224,0.1103,0.3835,0.4729,4.2851
52000,25,43,204,764,954,50,0.0126,0.0216,0.1025,0.3839,0.4794,4.2960
53000,29,43,205,766,972,21,0.0144,0.0213,0.1017,0.3801,0.4824,4.2948
54000,27,36,197,776,964,35,0.0135,0.0180,0.0985,0.3880,0.4820,4.3070
55000,28,39,208,778,956,27,0.0139,0.0194,0.1035,0.3873,0.4759,4.2917
56000,34,33,172,777,994,25,0.0169,0.0164,0.0856,0.3866,0.4945,4.3254
57000,21,25,172,780,977,42,0.0106,0.0127,0.0871,0.3949,0.4947,4.3504
58000,4,20,148,803,986,64,0.0020,0.0102,0.0755,0.4095,0.5028,4.4008
59000,3,19,140,800,1020,42,0.0015,0.0096,0.0706,0.4036,0.5146,4.4203
60000,5,19,129,783,1062,33,0.0025,0.0095,0.0646,0.3919,0.5315,4.4404
61000,7,14,134,801,1073,14,0.0034,0.0069,0.0660,0.3948,0.5288,4.4386
62000,10,15,132,794,1079,14,0.0049,0.0074,0.0650,0.3911,0.5315,4.4369
63000,7,15,143,780,1082,12,0.0035,0.0074,0.0705,0.3848,0.5338,4.4381
64000,8,19,149,813,1045,7,0.0039,0.0093,0.0733,0.3997,0.5138,4.4100
65000,8,20,162,807,1029,10,0.0039,0.0099,0.0800,0.3983,0.5079,4.3963
66000,12,28,179,807,1019,1,0.0059,0.0137,0.0875,0.3946,0.4983,4.3658
67000,17,34,184,803,995,10,0.0084,0.0167,0.0905,0.3950,0.4894,4.3404
68000,4,30,178,781,990,50,0.0020,0.0151,0.0898,0.3938,0.4992,4.3732
69000,6,27,162,787,1005,41,0.0030,0.0136,0.0815,0.3961,0.5058,4.3880
70000,3,26,175,766,1036,26,0.0015,0.0130,0.0872,0.3819,0.5165,4.3988
71000,6,24,178,741,1045,38,0.0030,0.0120,0.0893,0.3716,0.5241,4.4017
72000,9,26,200,748,1045,13,0.0044,0.0128,0.0986,0.3688,0.5153,4.3777
73000,9,31,199,726,1049,17,0.0045,0.0154,0.0988,0.3605,0.5209,4.3779
74000,11,35,220,776,1002,1,0.0054,0.0171,0.1076,0.3796,0.4902,4.3322
75000,13,36,240,774,956,21,0.0064,0.0178,0.1189,0.3834,0.4735,4.2997
76000,14,28,235,760,953,41,0.0070,0.0141,0.1181,0.3819,0.4789,4.3116
77000,16,28,228,779,949,37,0.0080,0.0140,0.1140,0.3895,0.4745,4.3085
78000,10,33,217,775,969,29,0.0050,0.0165,0.1083,0.3867,0.4835,4.3273
79000,10,35,219,757,981,38,0.0050,0.0175,0.1094,0.3781,0.4900,4.3307
80000,11,33,206,747,983,48,0.0056,0.0167,0.1040,0.3773,0.4965,4.3424
81000,8,32,191,755,1021,30,0.0040,0.0159,0.0952,0.3762,0.5087,4.3697
82000,10,35,166,741,1042,37,0.0050,0.0176,0.0832,0.3716,0.5226,4.3892
83000,2,30,151,717,1044,77,0.0010,0.0154,0.0777,0.3688,0.5370,4.4254
84000,2,36,154,750,1052,41,0.0010,0.0181,0.0772,0.3761,0.5276,4.4112
85000,2,30,150,751,1058,33,0.0010,0.0151,0.0753,0.3772,0.5314,4.4229
86000,2,31,142,770,1084,7,0.0010,0.0153,0.0700,0.3795,0.5343,4.4308
87000,3,38,165,802,1033,2,0.0015,0.0186,0.0808,0.3929,0.5061,4.3836
88000,5,34,161,822,998,19,0.0025,0.0168,0.0797,0.4069,0.4941,4.3733
89000,4,34,176,809,993,16,0.0020,0.0169,0.0873,0.4013,0.4926,4.3656
90000,5,24,169,838,981,22,0.0025,0.0119,0.0838,0.4155,0.4864,4.3713
91000,5,13,145,829,998,42,0.0025,0.0065,0.0729,0.4166,0.5015,4.4080
92000,4,13,136,855,1014,18,0.0020,0.0064,0.0673,0.4228,0.5015,4.4154
93000,5,20,139,888,978,11,0.0025,0.0099,0.0685,0.4374,0.4818,4.3862
94000,9,22,154,937,918,4,0.0044,0.0108,0.0755,0.4593,0.4500,4.3397
95000,12,24,175,951,878,6,0.0059,0.0118,0.0858,0.4662,0.4304,4.3034
96000,16,28,223,952,826,1,0.0078,0.0137,0.1090,0.4655,0.4039,4.2440
97000,16,38,215,936,808,24,0.0079,0.0189,0.1068,0.4650,0.4014,4.2330
98000,12,29,208,939,811,39,0.0060,0.0145,0.1041,0.4697,0.4057,4.2546
99000,14,34,180,951,827,31,0.0070,0.0169,0.0897,0.4741,0.4123,4.2677
100000,14,26,161,942,843,40,0.0070,0.0131,0.0811,0.4743,0.4245,4.2961
101000,5,24,138,939,870,47,0.0025,0.0121,0.0698,0.4752,0.4403,4.3386
102000,5,28,143,971,886,11,0.0025,0.0138,0.0703,0.4776,0.4358,4.3305
103000,7,22,143,956,882,32,0.0035,0.0109,0.0711,0.4756,0.4388,4.3353
104000,10,20,145,972,884,10,0.0049,0.0098,0.0714,0.4786,0.4353,4.3294
105000,4,20,129,957,889,31,0.0020,0.0100,0.0645,0.4787,0.4447,4.3542
106000,5,13,117,941,915,40,0.0025,0.0065,0.0588,0.4726,0.4596,4.3802
107000,4,14,125,905,932,46,0.0020,0.0071,0.0631,0.4571,0.4707,4.3874
108000,5,15,111,898,972,32,0.0025,0.0075,0.0555,0.4488,0.4858,4.4078
109000,5,7,111,897,1014,10,0.0025,0.0034,0.0546,0.4410,0.4985,4.4297
110000,5,6,113,858,1020,26,0.0025,0.0030,0.0564,0.4286,0.5095,4.4396
111000,5,7,120,878,1025,5,0.0025,0.0034,0.0590,0.4314,0.5037,4.4305
112000,8,9,135,862,1005,15,0.0040,0.0045,0.0669,0.4269,0.4978,4.4101
113000,9,13,130,887,978,22,0.0045,0.0064,0.0645,0.4398,0.4849,4.3941
114000,11,14,109,887,979,32,0.0055,0.0070,0.0545,0.4435,0.4895,4.4045
115000,12,18,96,850,1024,33,0.0060,0.0090,0.0480,0.4250,0.5120,4.4280
116000,10,20,88,857,1037,24,0.0050,0.0099,0.0437,0.4259,0.5154,4.4369
117000,11,24,100,851,1009,35,0.0055,0.0120,0.0501,0.4266,0.5058,4.4150
118000,6,18,90,812,1033,65,0.0031,0.0092,0.0459,0.4145,0.5273,4.4538
119000,6,19,81,818,1058,40,0.0030,0.0096,0.0409,0.4127,0.5338,4.4647
120000,7,23,100,865,1048,1,0.0034,0.0113,0.0489,0.4234,0.5130,4.4312
121000,7,20,121,861,1016,16,0.0035,0.0099,0.0598,0.4252,0.5017,4.4119
122000,0,21,113,858,1000,46,0.0000,0.0105,0.0567,0.4307,0.5020,4.4242
123000,0,23,113,831,1041,26,0.0000,0.0115,0.0563,0.4138,0.5184,4.4392
124000,2,29,130,871,1006,3,0.0010,0.0142,0.0638,0.4274,0.4936,4.3984
125000,5,30,148,882,961,13,0.0025,0.0148,0.0731,0.4353,0.4743,4.3643
126000,5,36,168,873,952,10,0.0025,0.0177,0.0826,0.4292,0.4680,4.3427
127000,12,48,193,908,882,1,0.0059,0.0235,0.0945,0.4444,0.4317,4.2726
128000,16,55,217,899,848,9,0.0079,0.0270,0.1066,0.4418,0.4167,4.2324
129000,20,55,203,906,831,26,0.0099,0.0273,0.1007,0.4496,0.4124,4.2273
130000,20,59,186,896,833,42,0.0100,0.0296,0.0933,0.4493,0.4178,4.2352
131000,22,61,181,900,827,27,0.0110,0.0306,0.0909,0.4520,0.4154,4.2300
132000,24,49,172,892,864,35,0.0120,0.0245,0.0860,0.4458,0.4318,4.2609
133000,26,50,177,899,857,29,0.0129,0.0249,0.0881,0.4475,0.4266,4.2499
134000,26,52,168,900,843,37,0.0131,0.0261,0.0845,0.4525,0.4238,4.2479
135000,22,34,175,853,861,71,0.0113,0.0175,0.0900,0.4386,0.4427,4.2838
136000,18,32,150,860,891,69,0.0092,0.0164,0.0769,0.4408,0.4567,4.3193
137000,18,31,129,873,945,39,0.0090,0.0155,0.0646,0.4374,0.4734,4.3507
138000,20,34,129,867,958,24,0.0100,0.0169,0.0642,0.4318,0.4771,4.3491
139000,24,32,130,862,965,25,0.0119,0.0159,0.0646,0.4282,0.4794,4.3472
140000,21,9,126,856,977,34,0.0106,0.0045,0.0633,0.4304,0.4912,4.3871
141000,21,15,127,876,987,14,0.0104,0.0074,0.0627,0.4324,0.4872,4.3786
142000,5,18,123,869,987,31,0.0025,0.0090,0.0614,0.4341,0.4930,4.4061
143000,6,21,125,907,966,15,0.0030,0.0104,0.0617,0.4479,0.4770,4.3857
144000,7,20,126,892,973,22,0.0035,0.0099,0.0624,0.4420,0.4822,4.3895
145000,7,24,126,879,967,34,0.0035,0.0120,0.0629,0.4388,0.4828,4.3854
146000,9,27,150,874,978,6,0.0044,0.0132,0.0736,0.4289,0.4799,4.3665
147000,6,26,170,879,958,1,0.0029,0.0128,0.0834,0.4311,0.4698,4.3521
148000,7,39,209,897,888,1,0.0034,0.0191,0.1025,0.4397,0.4353,4.2843
149000,10,46,199,907,857,20,0.0050,0.0228,0.0986,0.4492,0.4245,4.2655
150000,15,51,186,921,822,37,0.0075,0.0256,0.0932,0.4617,0.4120,4.2451
150000,15,51,186,921,822,37,0.0075,0.0256,0.0932,0.4617,0.4120,4.2451
