step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
39000,12,57,236,668,1026,37,0.0060,0.0285,0.1181,0.3342,0.5133,4.3202
40000,11,62,239,658,1063,7,0.0054,0.0305,0.1176,0.3237,0.5229,4.3281
41000,12,64,242,668,1059,2,0.0059,0.0313,0.1183,0.3267,0.5178,4.3193
42000,16,69,243,692,998,17,0.0079,0.0342,0.1204,0.3429,0.4945,4.2820
43000,14,69,219,683,997,48,0.0071,0.0348,0.1105,0.3446,0.5030,4.3017
44000,17,62,236,683,980,49,0.0086,0.0313,0.1193,0.3453,0.4954,4.2877
45000,16,52,223,694,994,41,0.0081,0.0263,0.1127,0.3507,0.5023,4.3128
46000,8,50,203,677,1026,59,0.0041,0.0255,0.1034,0.3447,0.5224,4.3559
47000,4,45,188,650,1063,69,0.0021,0.0231,0.0964,0.3333,0.5451,4.3964
48000,5,43,190,629,1084,68,0.0026,0.0220,0.0974,0.3224,0.5556,4.4065
49000,6,43,199,632,1097,38,0.0030,0.0218,0.1007,0.3197,0.5549,4.4016
50000,12,55,234,628,1099,11,0.0059,0.0271,0.1154,0.3097,0.5419,4.3545
51000,14,53,212,602,1068,69,0.0072,0.0272,0.1088,0.3089,0.5480,4.3633
52000,16,49,193,595,1119,54,0.0081,0.0248,0.0979,0.3017,0.5674,4.3955
53000,9,44,184,576,1149,61,0.0046,0.0224,0.0938,0.2936,0.5856,4.4332
54000,8,36,150,565,1164,84,0.0042,0.0187,0.0780,0.2938,0.6053,4.4774
55000,10,27,141,600,1220,32,0.0050,0.0135,0.0706,0.3003,0.6106,4.4980
56000,12,30,149,605,1224,20,0.0059,0.0149,0.0738,0.2995,0.6059,4.4847
57000,17,32,156,611,1226,4,0.0083,0.0157,0.0764,0.2992,0.6004,4.4677
58000,17,43,182,654,1145,1,0.0083,0.0211,0.0892,0.3204,0.5610,4.4047
59000,23,57,217,642,1100,5,0.0113,0.0280,0.1064,0.3149,0.5395,4.3433
60000,32,76,249,633,1052,2,0.0157,0.0372,0.1219,0.3100,0.5152,4.2718
61000,39,87,264,650,991,14,0.0192,0.0428,0.1300,0.3200,0.4879,4.2147
62000,33,83,268,629,971,44,0.0166,0.0418,0.1351,0.3170,0.4894,4.2208
63000,39,74,256,614,1005,38,0.0196,0.0372,0.1288,0.3089,0.5055,4.2435
64000,33,65,251,610,979,77,0.0170,0.0335,0.1295,0.3148,0.5052,4.2575
65000,26,63,210,599,1011,101,0.0136,0.0330,0.1100,0.3138,0.5296,4.3127
66000,26,61,192,606,1053,78,0.0134,0.0315,0.0991,0.3127,0.5433,4.3411
67000,8,46,184,606,1058,111,0.0042,0.0242,0.0967,0.3186,0.5563,4.3985
68000,7,45,166,616,1101,78,0.0036,0.0233,0.0858,0.3183,0.5690,4.4258
69000,6,45,167,595,1116,85,0.0031,0.0233,0.0866,0.3084,0.5785,4.4360
70000,2,43,169,582,1158,68,0.0010,0.0220,0.0865,0.2979,0.5926,4.4591
71000,4,39,156,577,1185,57,0.0020,0.0199,0.0796,0.2942,0.6043,4.4788
72000,5,37,149,595,1200,44,0.0025,0.0186,0.0750,0.2996,0.6042,4.4844
73000,7,43,166,626,1201,1,0.0034,0.0210,0.0813,0.3064,0.5879,4.4542
74000,13,57,199,624,1151,1,0.0064,0.0279,0.0974,0.3053,0.5631,4.3909
75000,18,72,220,637,1076,17,0.0089,0.0356,0.1087,0.3149,0.5319,4.3253
76000,20,68,223,645,1069,17,0.0099,0.0336,0.1101,0.3185,0.5279,4.3210
77000,19,60,214,641,1091,14,0.0094,0.0296,0.1057,0.3165,0.5388,4.3457
78000,20,56,228,662,1065,9,0.0098,0.0276,0.1123,0.3259,0.5244,4.3274
79000,24,62,241,691,1016,7,0.0118,0.0305,0.1185,0.3397,0.4995,4.2847
80000,31,79,282,706,947,1,0.0152,0.0386,0.1379,0.3452,0.4631,4.2024
81000,47,100,337,697,863,1,0.0230,0.0489,0.1649,0.3410,0.4222,4.0905
82000,57,139,370,690,780,9,0.0280,0.0683,0.1817,0.3389,0.3831,3.9808
83000,56,149,377,686,729,38,0.0280,0.0746,0.1888,0.3435,0.3650,3.9429
84000,43,112,347,677,740,96,0.0224,0.0584,0.1808,0.3528,0.3856,4.0208
85000,43,99,330,673,772,93,0.0224,0.0516,0.1721,0.3511,0.4027,4.0600
86000,28,89,311,651,782,135,0.0150,0.0478,0.1671,0.3498,0.4202,4.1123
87000,18,81,269,637,811,172,0.0099,0.0446,0.1481,0.3508,0.4466,4.1795
88000,6,55,247,655,868,161,0.0033,0.0300,0.1349,0.3577,0.4741,4.2693
89000,7,44,207,629,878,215,0.0040,0.0249,0.1173,0.3564,0.4975,4.3184
90000,10,45,180,646,898,190,0.0056,0.0253,0.1012,0.3631,0.5048,4.3361
91000,11,34,155,627,931,223,0.0063,0.0193,0.0882,0.3567,0.5296,4.3840
92000,5,29,134,587,973,224,0.0029,0.0168,0.0775,0.3397,0.5631,4.4433
93000,5,29,128,599,992,215,0.0029,0.0165,0.0730,0.3417,0.5659,4.4512
94000,3,27,133,597,1047,182,0.0017,0.0149,0.0736,0.3304,0.5794,4.4709
95000,4,34,125,599,1081,132,0.0022,0.0184,0.0678,0.3250,0.5865,4.4753
96000,7,25,120,591,1140,127,0.0037,0.0133,0.0637,0.3139,0.6054,4.5040
97000,7,17,85,606,1194,92,0.0037,0.0089,0.0445,0.3174,0.6255,4.5521
98000,6,17,91,615,1259,36,0.0030,0.0086,0.0458,0.3094,0.6333,4.5614
99000,6,23,93,637,1262,17,0.0030,0.0114,0.0460,0.3152,0.6244,4.5468
100000,8,28,134,658,1207,5,0.0039,0.0138,0.0658,0.3233,0.5931,4.4880
101000,11,37,157,690,1138,8,0.0054,0.0182,0.0772,0.3394,0.5598,4.4299
102000,10,39,179,717,1100,1,0.0049,0.0191,0.0875,0.3506,0.5379,4.3976
103000,15,54,201,739,1036,1,0.0073,0.0264,0.0983,0.3614,0.5066,4.3335
104000,19,65,235,750,976,1,0.0093,0.0318,0.1149,0.3667,0.4773,4.2709
105000,22,80,261,747,921,8,0.0108,0.0394,0.1285,0.3678,0.4535,4.2137
106000,25,80,249,722,896,56,0.0127,0.0406,0.1263,0.3661,0.4544,4.2089
107000,18,70,238,713,905,75,0.0093,0.0360,0.1224,0.3668,0.4655,4.2433
108000,16,69,241,713,954,44,0.0080,0.0346,0.1209,0.3578,0.4787,4.2644
109000,8,46,219,729,943,72,0.0041,0.0237,0.1126,0.3748,0.4848,4.3126
110000,9,41,219,724,943,78,0.0046,0.0212,0.1131,0.3740,0.4871,4.3177
111000,10,46,200,752,967,50,0.0051,0.0233,0.1013,0.3808,0.4896,4.3266
112000,10,43,193,746,985,55,0.0051,0.0218,0.0976,0.3773,0.4982,4.3419
113000,10,44,182,713,1006,67,0.0051,0.0225,0.0931,0.3647,0.5146,4.3611
114000,10,42,182,731,1004,50,0.0051,0.0213,0.0924,0.3713,0.5099,4.3596
115000,11,41,184,703,1045,46,0.0055,0.0207,0.0927,0.3543,0.5267,4.3760
116000,12,38,177,696,1066,41,0.0060,0.0191,0.0890,0.3499,0.5359,4.3906
117000,12,38,183,701,1070,28,0.0060,0.0190,0.0913,0.3498,0.5339,4.3867
118000,14,40,180,699,1060,39,0.0070,0.0201,0.0903,0.3507,0.5319,4.3803
119000,15,43,188,667,1056,59,0.0076,0.0218,0.0955,0.3388,0.5363,4.3743
120000,18,49,194,649,1097,25,0.0090,0.0244,0.0967,0.3234,0.5466,4.3742
121000,18,55,205,652,1095,16,0.0089,0.0272,0.1012,0.3220,0.5407,4.3585
122000,21,68,221,661,1074,1,0.0103,0.0333,0.1081,0.3232,0.5252,4.3198
123000,31,94,268,686,966,1,0.0152,0.0460,0.1311,0.3355,0.4724,4.2039
124000,41,95,290,678,922,11,0.0202,0.0469,0.1431,0.3346,0.4551,4.1575
125000,43,99,282,655,931,25,0.0214,0.0493,0.1403,0.3259,0.4632,4.1602
126000,46,104,276,665,920,20,0.0229,0.0517,0.1372,0.3307,0.4575,4.1482
127000,33,88,259,645,924,72,0.0169,0.0452,0.1329,0.3309,0.4741,4.2001
128000,21,80,253,645,934,85,0.0109,0.0414,0.1309,0.3337,0.4832,4.2369
129000,14,77,240,655,941,79,0.0073,0.0400,0.1245,0.3399,0.4883,4.2621
130000,11,69,239,649,966,81,0.0057,0.0357,0.1236,0.3356,0.4995,4.2875
131000,11,71,245,646,968,78,0.0057,0.0366,0.1262,0.3328,0.4987,4.2823
132000,10,56,210,600,994,126,0.0053,0.0299,0.1123,0.3209,0.5316,4.3433
133000,11,34,190,623,1013,127,0.0059,0.0182,0.1015,0.3330,0.5414,4.3859
134000,12,32,169,626,1028,132,0.0064,0.0171,0.0905,0.3353,0.5506,4.4065
135000,15,32,158,621,1059,128,0.0080,0.0170,0.0838,0.3294,0.5618,4.4202
136000,12,35,155,586,1106,106,0.0063,0.0185,0.0818,0.3094,0.5839,4.4461
137000,11,33,170,574,1131,87,0.0057,0.0172,0.0886,0.2991,0.5894,4.4492
138000,10,30,167,574,1181,61,0.0051,0.0153,0.0851,0.2926,0.6019,4.4709
139000,10,33,166,584,1204,37,0.0050,0.0165,0.0831,0.2924,0.6029,4.4717
140000,10,33,171,602,1196,24,0.0050,0.0164,0.0850,0.2992,0.5944,4.4617
141000,11,40,189,621,1169,11,0.0054,0.0197,0.0931,0.3059,0.5759,4.4271
142000,14,47,211,649,1117,5,0.0069,0.0231,0.1035,0.3184,0.5481,4.3778
143000,23,70,236,674,1041,1,0.0113,0.0342,0.1155,0.3297,0.5093,4.2916
144000,29,80,272,672,959,20,0.0144,0.0398,0.1352,0.3340,0.4766,4.2187
145000,9,64,267,669,946,66,0.0046,0.0327,0.1366,0.3422,0.4839,4.2680
146000,6,60,257,674,989,40,0.0030,0.0302,0.1294,0.3394,0.4980,4.2991
147000,7,58,226,676,1006,49,0.0035,0.0294,0.1145,0.3426,0.5099,4.3259
148000,5,46,216,667,1021,67,0.0026,0.0235,0.1105,0.3412,0.5223,4.3570
149000,5,48,193,659,1034,78,0.0026,0.0248,0.0995,0.3399,0.5333,4.3765
150000,1,50,159,648,1057,101,0.0005,0.0261,0.0830,0.3384,0.5520,4.4151
150000,1,50,159,648,1057,101,0.0005,0.0261,0.0830,0.3384,0.5520,4.4151
