step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
61000,a,65,379,65,0,0.1464,17,86,41,1034,16901
62000,a,64,403,64,0,0.1370,28,136,70,918,16965
63000,a,95,362,95,0,0.2079,33,118,136,853,17060
64000,a,89,378,89,0,0.1906,29,142,182,784,17149
65000,a,109,343,109,0,0.2412,31,133,239,714,17258
66000,a,118,340,118,0,0.2576,47,114,304,653,17376
67000,a,129,331,129,0,0.2804,44,121,373,594,17505
68000,a,126,319,126,0,0.2831,36,102,432,548,17631
69000,a,135,317,135,0,0.2987,40,81,499,506,17766
70000,a,163,290,163,0,0.3598,49,85,567,458,17929
71000,a,142,295,142,0,0.3249,38,70,630,419,18071
72000,a,165,274,165,0,0.3759,41,72,673,382,18236
73000,a,187,244,187,0,0.4339,46,48,757,341,18423
74000,a,192,239,192,0,0.4455,34,57,824,300,18615
75000,a,211,201,211,0,0.5121,46,38,878,261,18826
76000,a,222,176,222,0,0.5578,41,32,928,219,19048
77000,a,246,145,246,0,0.6292,33,18,987,190,19294
78000,a,259,134,259,0,0.6590,45,17,1041,154,19553
79000,a,275,101,275,0,0.7314,49,15,1077,123,19828
80000,a,282,79,282,0,0.7812,40,11,1094,100,20110
81000,a,292,89,292,0,0.7664,51,14,1128,83,20402
82000,a,283,80,283,0,0.7796,33,10,1148,67,20685
83000,a,289,68,289,0,0.8095,38,10,1130,54,20974
84000,a,306,57,306,0,0.8430,44,6,1158,43,21280
85000,a,307,43,307,0,0.8771,44,3,1155,33,21587
86000,a,313,49,313,0,0.8646,42,3,1183,25,21900
87000,a,317,21,317,0,0.9379,41,1,1169,22,22217
88000,a,335,15,335,0,0.9571,43,3,1187,16,22552
89000,a,332,14,332,0,0.9595,42,2,1202,14,22884
90000,a,330,18,330,0,0.9483,46,2,1203,12,23214
91000,b,360,65,0,65,0.8471,80,11,1014,47,23279
92000,b,393,77,0,77,0.8362,115,22,917,84,23356
93000,b,401,71,0,71,0.8496,142,19,849,123,23427
94000,b,376,77,0,77,0.8300,128,24,774,164,23504
95000,b,386,91,0,91,0.8092,150,31,718,200,23595
96000,b,353,115,0,115,0.7543,133,42,679,263,23710
97000,b,344,115,0,115,0.7495,135,46,620,326,23825
98000,b,321,131,0,131,0.7102,107,55,571,395,23956
99000,b,289,154,0,154,0.6524,84,46,523,484,24110
100000,b,292,155,0,155,0.6532,95,50,476,532,24265
101000,b,267,165,0,165,0.6181,73,37,432,612,24430
102000,b,271,168,0,168,0.6173,65,39,392,687,24598
103000,b,241,187,0,187,0.5631,54,44,348,748,24785
104000,b,231,192,0,192,0.5461,49,38,301,826,24977
105000,b,193,213,0,213,0.4754,40,34,262,881,25190
106000,b,162,231,0,231,0.4122,25,34,227,926,25421
107000,b,170,227,0,227,0.4282,25,38,190,957,25648
108000,b,134,258,0,258,0.3418,22,41,155,1013,25906
109000,b,108,273,0,273,0.2835,16,39,120,1070,26179
110000,b,73,292,0,292,0.2000,4,37,97,1111,26471
111000,b,76,285,0,285,0.2105,9,35,78,1119,26756
112000,b,67,295,0,295,0.1851,9,38,62,1133,27051
113000,b,58,304,0,304,0.1602,9,42,56,1144,27355
114000,b,37,310,0,310,0.1066,3,48,44,1143,27665
115000,b,34,323,0,323,0.0952,4,44,33,1172,27988
116000,b,34,315,0,315,0.0974,4,50,24,1175,28303
117000,b,38,305,0,305,0.1108,5,29,16,1184,28608
118000,b,21,322,0,322,0.0612,3,35,9,1177,28930
119000,b,24,333,0,333,0.0672,1,45,9,1201,29263
120000,b,21,326,0,326,0.0605,2,44,7,1208,29589
121000,a,60,367,60,0,0.1405,9,87,39,1019,29649
122000,a,70,406,70,0,0.1471,24,115,79,934,29719
123000,a,72,388,72,0,0.1565,23,135,121,841,29791
124000,a,85,379,85,0,0.1832,24,135,173,775,29876
125000,a,106,361,106,0,0.2270,37,142,234,704,29982
126000,a,106,354,106,0,0.2304,47,136,280,649,30088
127000,a,123,338,123,0,0.2668,47,120,347,609,30211
128000,a,143,317,143,0,0.3109,48,122,420,555,30354
129000,a,159,290,159,0,0.3541,59,98,505,510,30513
130000,a,164,267,164,0,0.3805,50,76,590,456,30677
131000,a,168,263,168,0,0.3898,51,67,658,400,30845
132000,a,189,230,189,0,0.4511,43,53,743,346,31034
133000,a,204,213,204,0,0.4892,55,41,808,291,31238
134000,a,216,190,216,0,0.5320,46,35,868,252,31454
135000,a,237,163,237,0,0.5925,41,24,941,212,31691
136000,a,246,147,246,0,0.6260,40,25,991,176,31937
137000,a,266,108,266,0,0.7112,26,18,1036,145,32203
138000,a,276,104,276,0,0.7263,46,8,1061,123,32479
139000,a,285,84,285,0,0.7724,38,9,1099,97,32764
140000,a,292,64,292,0,0.8202,30,11,1114,72,33056
141000,a,308,49,308,0,0.8627,31,5,1149,49,33364
142000,a,323,22,323,0,0.9362,35,2,1154,35,33687
143000,a,327,28,327,0,0.9211,46,0,1172,29,34014
144000,a,330,19,330,0,0.9456,53,2,1182,21,34344
145000,a,317,29,317,0,0.9162,46,6,1183,14,34661
146000,a,321,23,321,0,0.9331,38,3,1183,10,34982
147000,a,325,23,325,0,0.9339,41,2,1184,7,35307
148000,a,325,24,325,0,0.9312,37,1,1201,5,35632
149000,a,327,19,327,0,0.9451,36,3,1202,3,35959
150000,a,332,15,332,0,0.9568,51,5,1194,1,36291
151000,b,368,66,0,66,0.8479,83,23,1016,36,36357
152000,b,389,76,0,76,0.8366,112,22,922,85,36433
153000,b,402,69,0,69,0.8535,137,21,845,122,36502
154000,b,385,84,0,84,0.8209,131,33,785,171,36586
155000,b,377,85,0,85,0.8160,126,35,724,218,36671
156000,b,360,106,0,106,0.7725,123,40,671,270,36777
157000,b,361,113,0,113,0.7616,130,45,633,322,36890
158000,b,358,99,0,99,0.7834,128,37,586,366,36989
159000,b,332,133,0,133,0.7140,118,50,551,436,37122
160000,b,317,133,0,133,0.7044,112,32,518,500,37255
161000,b,297,146,0,146,0.6704,93,46,462,564,37401
162000,b,281,158,0,158,0.6401,76,45,424,623,37559
163000,b,248,193,0,193,0.5624,63,55,383,715,37752
164000,b,239,177,0,177,0.5745,48,38,335,779,37929
165000,b,205,219,0,219,0.4835,30,62,290,856,38148
166000,b,166,226,0,226,0.4235,30,37,247,917,38374
167000,b,147,245,0,245,0.3750,22,44,212,957,38619
168000,b,95,276,0,276,0.2561,13,33,176,1009,38895
169000,b,88,279,0,279,0.2398,12,41,136,1034,39174
170000,b,73,303,0,303,0.1941,6,50,106,1094,39477
171000,b,66,291,0,291,0.1849,5,47,84,1109,39768
172000,b,59,299,0,299,0.1648,4,41,62,1129,40067
173000,b,53,308,0,308,0.1468,6,50,53,1146,40375
174000,b,59,293,0,293,0.1676,6,34,42,1154,40668
175000,b,35,319,0,319,0.0989,3,38,31,1175,40987
176000,b,43,311,0,311,0.1215,5,35,26,1182,41298
177000,b,34,316,0,316,0.0971,3,39,19,1195,41614
178000,b,26,314,0,314,0.0765,6,27,13,1191,41928
179000,b,26,327,0,327,0.0737,2,40,11,1198,42255
180000,b,22,320,0,320,0.0643,5,39,9,1185,42575
