step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
68000,a,129,318,129,0,0.2886,47,100,443,554,17351
69000,a,153,288,153,0,0.3469,49,84,527,494,17504
70000,a,151,298,151,0,0.3363,49,90,595,445,17655
71000,a,178,248,178,0,0.4178,45,63,685,389,17833
72000,a,198,240,198,0,0.4521,47,67,772,348,18031
73000,a,185,230,185,0,0.4458,42,41,841,308,18216
74000,a,214,194,214,0,0.5245,43,35,902,260,18430
75000,a,233,167,233,0,0.5825,49,30,954,222,18663
76000,a,259,122,259,0,0.6798,38,28,997,185,18922
77000,a,236,146,236,0,0.6178,30,24,1034,150,19158
78000,a,269,107,269,0,0.7154,37,16,1061,124,19427
79000,a,280,97,280,0,0.7427,42,14,1089,103,19707
80000,a,280,85,280,0,0.7671,34,11,1118,76,19987
81000,a,301,62,301,0,0.8292,40,6,1149,58,20288
82000,a,309,48,309,0,0.8655,50,12,1151,44,20597
83000,a,323,34,323,0,0.9048,40,6,1189,35,20920
84000,a,294,62,294,0,0.8258,44,9,1179,31,21214
85000,a,320,30,320,0,0.9143,51,5,1188,25,21534
86000,a,316,31,316,0,0.9107,39,5,1189,25,21850
87000,a,317,27,317,0,0.9215,44,4,1189,19,22167
88000,a,321,23,321,0,0.9331,40,5,1201,13,22488
89000,a,320,27,320,0,0.9222,36,5,1210,11,22808
90000,a,321,22,321,0,0.9359,42,0,1205,7,23129
91000,b,386,54,0,54,0.8773,92,12,1026,34,23183
92000,b,390,75,0,75,0.8387,134,15,918,66,23258
93000,b,390,73,0,73,0.8423,133,19,849,106,23331
94000,b,381,101,0,101,0.7905,144,39,791,159,23432
95000,b,353,96,0,96,0.7862,119,32,729,222,23528
96000,b,356,115,0,115,0.7558,132,42,668,281,23643
97000,b,337,119,0,119,0.7390,120,41,613,352,23762
98000,b,319,137,0,137,0.6996,118,47,556,422,23899
99000,b,294,148,0,148,0.6652,88,44,509,496,24047
100000,b,312,142,0,142,0.6872,94,51,468,552,24189
101000,b,279,159,0,159,0.6370,80,44,431,607,24348
102000,b,270,171,0,171,0.6122,66,42,395,685,24519
103000,b,277,164,0,164,0.6281,71,42,350,748,24683
104000,b,236,185,0,185,0.5606,53,46,305,811,24868
105000,b,222,198,0,198,0.5286,45,36,277,872,25066
106000,b,207,209,0,209,0.4976,43,55,231,917,25275
107000,b,158,228,0,228,0.4093,27,36,197,967,25503
108000,b,131,256,0,256,0.3385,20,36,167,1019,25759
109000,b,115,264,0,264,0.3034,8,37,141,1060,26023
110000,b,101,274,0,274,0.2693,15,47,110,1080,26297
111000,b,83,287,0,287,0.2243,11,46,92,1111,26584
112000,b,60,297,0,297,0.1681,9,47,73,1119,26881
113000,b,54,305,0,305,0.1504,6,39,62,1143,27186
114000,b,59,299,0,299,0.1648,5,28,51,1159,27485
115000,b,47,310,0,310,0.1317,7,43,36,1162,27795
116000,b,36,322,0,322,0.1006,6,39,26,1195,28117
117000,b,31,317,0,317,0.0891,2,33,23,1196,28434
118000,b,30,323,0,323,0.0850,6,35,18,1206,28757
119000,b,42,298,0,298,0.1235,6,27,13,1184,29055
120000,b,41,315,0,315,0.1152,7,30,11,1194,29370
121000,a,62,383,62,0,0.1393,19,87,42,1018,29432
122000,a,60,411,60,0,0.1274,26,137,68,908,29492
123000,a,65,401,65,0,0.1395,22,155,102,834,29557
124000,a,98,360,98,0,0.2140,37,133,155,765,29655
125000,a,100,370,100,0,0.2128,34,147,219,705,29755
126000,a,118,348,118,0,0.2532,37,151,292,647,29873
127000,a,138,309,138,0,0.3087,50,125,367,583,30011
128000,a,145,303,145,0,0.3237,50,91,460,538,30156
129000,a,151,303,151,0,0.3326,44,102,540,485,30307
130000,a,151,286,151,0,0.3455,40,75,605,446,30458
131000,a,179,248,179,0,0.4192,38,66,674,393,30637
132000,a,208,217,208,0,0.4894,54,53,754,342,30845
133000,a,183,227,183,0,0.4463,37,40,807,303,31028
134000,a,205,205,205,0,0.5000,46,37,863,250,31233
135000,a,245,146,245,0,0.6266,32,22,943,203,31478
136000,a,264,125,264,0,0.6787,39,21,994,164,31742
137000,a,273,103,273,0,0.7261,47,8,1029,135,32015
138000,a,297,71,297,0,0.8071,38,11,1078,111,32312
139000,a,291,67,291,0,0.8128,31,8,1110,85,32603
140000,a,303,55,303,0,0.8464,40,9,1119,71,32906
141000,a,312,46,312,0,0.8715,38,4,1153,55,33218
142000,a,297,61,297,0,0.8296,35,8,1159,39,33515
143000,a,304,52,304,0,0.8539,28,4,1180,33,33819
144000,a,324,27,324,0,0.9231,36,2,1183,30,34143
145000,a,319,28,319,0,0.9193,31,0,1195,25,34462
146000,a,319,33,319,0,0.9062,38,3,1195,21,34781
147000,a,331,16,331,0,0.9539,43,3,1201,18,35112
148000,a,319,25,319,0,0.9273,31,4,1208,14,35431
149000,a,326,23,326,0,0.9341,40,4,1211,11,35757
150000,a,331,23,331,0,0.9350,52,4,1219,9,36088
151000,b,381,53,0,53,0.8779,97,15,1033,47,36141
152000,b,391,61,0,61,0.8650,127,20,910,85,36202
153000,b,395,73,0,73,0.8440,151,20,828,132,36275
154000,b,379,87,0,87,0.8133,140,29,771,186,36362
155000,b,357,103,0,103,0.7761,138,38,698,240,36465
156000,b,354,110,0,110,0.7629,127,45,652,300,36575
157000,b,341,118,0,118,0.7429,125,57,596,354,36693
158000,b,310,140,0,140,0.6889,114,51,545,432,36833
159000,b,290,162,0,162,0.6416,96,52,496,535,36995
160000,b,289,150,0,150,0.6583,80,43,451,604,37145
161000,b,266,168,0,168,0.6129,61,48,411,668,37313
162000,b,255,179,0,179,0.5876,56,49,377,729,37492
163000,b,240,178,0,178,0.5742,56,52,331,763,37670
164000,b,209,214,0,214,0.4941,54,42,297,842,37884
165000,b,184,219,0,219,0.4566,43,42,256,898,38103
166000,b,173,228,0,228,0.4314,33,36,224,949,38331
167000,b,136,250,0,250,0.3523,20,34,184,998,38581
168000,b,130,257,0,257,0.3359,32,41,162,1009,38838
169000,b,109,267,0,267,0.2899,19,41,126,1052,39105
170000,b,84,283,0,283,0.2289,14,35,100,1087,39388
171000,b,67,303,0,303,0.1811,9,51,74,1127,39691
172000,b,59,284,0,284,0.1720,5,27,59,1126,39975
173000,b,48,318,0,318,0.1311,3,40,49,1157,40293
174000,b,34,317,0,317,0.0969,1,32,43,1178,40610
175000,b,40,311,0,311,0.1140,6,31,36,1171,40921
176000,b,36,321,0,321,0.1008,6,35,31,1195,41242
177000,b,21,321,0,321,0.0614,3,38,24,1181,41563
178000,b,27,322,0,322,0.0774,1,40,18,1185,41885
179000,b,15,330,0,330,0.0435,3,33,13,1201,42215
180000,b,20,319,0,319,0.0590,3,25,11,1194,42534
