step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
68000,a,287,96,287,0,0.7493,59,20,1083,53,20678
69000,a,297,69,297,0,0.8115,47,5,1134,37,20975
70000,a,331,33,331,0,0.9093,53,2,1170,24,21306
71000,a,311,33,311,0,0.9041,41,7,1161,17,21617
72000,a,322,35,322,0,0.9020,38,4,1182,14,21939
73000,a,311,38,311,0,0.8911,28,3,1188,11,22250
74000,a,322,29,322,0,0.9174,42,2,1184,6,22572
75000,a,321,33,321,0,0.9068,34,6,1199,4,22893
76000,a,336,10,336,0,0.9711,39,2,1211,4,23229
77000,a,327,13,327,0,0.9618,33,1,1210,4,23556
78000,a,328,16,328,0,0.9535,36,2,1201,1,23884
79000,a,327,20,327,0,0.9424,39,1,1209,1,24211
80000,a,323,15,323,0,0.9556,31,1,1201,1,24534
81000,a,324,19,324,0,0.9446,27,3,1203,1,24858
82000,a,331,22,331,0,0.9377,44,1,1203,1,25189
83000,a,326,17,326,0,0.9504,40,0,1205,1,25515
84000,a,330,11,330,0,0.9677,32,2,1203,1,25845
85000,a,322,17,322,0,0.9499,34,2,1179,1,26167
86000,a,331,19,331,0,0.9457,36,2,1187,1,26498
87000,a,332,22,332,0,0.9379,39,2,1205,1,26830
88000,a,336,16,336,0,0.9545,46,2,1212,0,27166
89000,a,317,20,317,0,0.9407,30,1,1206,0,27483
90000,a,331,22,331,0,0.9377,38,2,1217,0,27814
91000,b,588,35,0,35,0.9438,309,18,736,20,27849
92000,b,448,74,0,74,0.8582,344,54,475,56,27923
93000,b,360,128,0,128,0.7377,302,93,313,140,28051
94000,b,277,196,0,196,0.5856,221,132,212,275,28247
95000,b,212,262,0,262,0.4473,157,166,151,464,28509
96000,b,139,316,0,316,0.3055,98,165,112,702,28825
97000,b,85,334,0,334,0.2029,36,122,86,949,29159
98000,b,88,285,0,285,0.2359,10,53,72,1061,29444
99000,b,86,289,0,289,0.2293,15,35,49,1107,29733
100000,b,78,299,0,299,0.2069,5,39,31,1144,30032
101000,b,72,290,0,290,0.1989,9,40,21,1142,30322
102000,b,48,305,0,305,0.1360,5,36,17,1145,30627
103000,b,40,321,0,321,0.1108,2,36,10,1181,30948
104000,b,28,313,0,313,0.0821,2,33,7,1165,31261
105000,b,21,334,0,334,0.0592,1,41,7,1177,31595
106000,b,19,332,0,332,0.0541,2,53,7,1179,31927
107000,b,20,319,0,319,0.0590,4,39,5,1174,32246
108000,b,20,340,0,340,0.0556,4,60,4,1197,32586
109000,b,17,321,0,321,0.0503,2,45,2,1196,32907
110000,b,15,326,0,326,0.0440,2,32,1,1201,33233
111000,b,19,327,0,327,0.0549,2,51,1,1180,33560
112000,b,19,327,0,327,0.0549,2,26,1,1206,33887
113000,b,11,334,0,334,0.0319,2,38,1,1207,34221
114000,b,11,322,0,322,0.0330,0,28,1,1196,34543
115000,b,15,336,0,336,0.0427,1,34,1,1207,34879
116000,b,16,325,0,325,0.0469,2,36,1,1194,35204
117000,b,18,323,0,323,0.0528,2,34,1,1183,35527
118000,b,19,331,0,331,0.0543,3,34,0,1203,35858
119000,b,14,325,0,325,0.0413,3,32,0,1193,36183
120000,b,16,332,0,332,0.0460,1,38,0,1204,36515
121000,a,26,599,26,0,0.0416,20,316,15,726,36541
122000,a,75,442,75,0,0.1451,44,349,52,467,36616
123000,a,131,354,131,0,0.2701,81,301,136,312,36747
124000,a,176,301,176,0,0.3690,120,232,268,212,36923
125000,a,247,213,247,0,0.5370,145,157,455,145,37170
126000,a,315,153,315,0,0.6731,178,93,706,100,37485
127000,a,321,98,321,0,0.7661,138,34,940,82,37806
128000,a,285,93,285,0,0.7540,48,14,1081,61,38091
129000,a,297,71,297,0,0.8071,41,7,1125,38,38388
130000,a,322,40,322,0,0.8895,42,4,1161,21,38710
131000,a,318,23,318,0,0.9326,34,2,1162,11,39028
132000,a,328,23,328,0,0.9345,41,3,1168,9,39356
133000,a,320,18,320,0,0.9467,34,1,1162,7,39676
134000,a,327,22,327,0,0.9370,32,1,1171,4,40003
135000,a,331,14,331,0,0.9594,34,1,1175,3,40334
136000,a,337,18,337,0,0.9493,37,2,1201,3,40671
137000,a,324,15,324,0,0.9558,35,2,1193,2,40995
138000,a,330,20,330,0,0.9429,41,2,1195,2,41325
139000,a,325,17,325,0,0.9503,38,1,1195,2,41650
140000,a,332,17,332,0,0.9513,49,3,1193,2,41982
141000,a,319,18,319,0,0.9466,29,1,1188,2,42301
142000,a,324,29,324,0,0.9178,37,6,1182,2,42625
143000,a,326,29,326,0,0.9183,39,5,1202,1,42951
144000,a,324,16,324,0,0.9529,34,4,1199,0,43275
145000,a,327,22,327,0,0.9370,37,2,1203,0,43602
146000,a,325,23,325,0,0.9339,52,1,1195,0,43927
147000,a,321,11,321,0,0.9669,29,2,1190,0,44248
148000,a,329,16,329,0,0.9536,27,3,1196,0,44577
149000,a,330,13,330,0,0.9621,34,1,1184,0,44907
150000,a,339,21,339,0,0.9417,55,2,1206,0,45246
151000,b,591,31,0,31,0.9502,323,23,716,14,45277
152000,b,451,58,0,58,0.8861,349,37,472,50,45335
153000,b,375,122,0,122,0.7545,308,83,316,124,45457
154000,b,276,192,0,192,0.5897,221,133,222,250,45649
155000,b,234,254,0,254,0.4795,175,176,144,435,45903
156000,b,143,313,0,313,0.3136,95,200,100,690,46216
157000,b,112,310,0,310,0.2654,47,143,81,934,46526
158000,b,88,288,0,288,0.2340,18,63,65,1065,46814
159000,b,82,287,0,287,0.2222,7,45,39,1115,47101
160000,b,51,308,0,308,0.1421,8,34,23,1142,47409
161000,b,25,328,0,328,0.0708,6,44,14,1153,47737
162000,b,33,319,0,319,0.0938,4,36,9,1179,48056
163000,b,27,322,0,322,0.0774,2,38,5,1190,48378
164000,b,18,332,0,332,0.0514,1,46,3,1191,48710
165000,b,19,324,0,324,0.0554,0,36,2,1196,49034
166000,b,15,334,0,334,0.0430,1,44,2,1200,49368
167000,b,23,320,0,320,0.0671,2,43,2,1197,49688
168000,b,21,324,0,324,0.0609,1,41,0,1195,50012
169000,b,15,323,0,323,0.0444,1,36,0,1185,50335
170000,b,19,323,0,323,0.0556,5,38,0,1179,50658
171000,b,20,324,0,324,0.0581,1,35,0,1189,50982
172000,b,10,333,0,333,0.0292,4,42,0,1183,51315
173000,b,7,334,0,334,0.0205,0,35,0,1188,51649
174000,b,21,334,0,334,0.0592,4,48,0,1189,51983
175000,b,16,327,0,327,0.0466,3,38,0,1197,52310
176000,b,13,332,0,332,0.0377,3,36,0,1203,52642
177000,b,20,320,0,320,0.0588,1,24,0,1200,52962
178000,b,9,338,0,338,0.0259,3,40,0,1200,53300
179000,b,16,324,0,324,0.0471,1,27,0,1203,53624
180000,b,7,344,0,344,0.0199,1,41,0,1218,53968
