step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
145000,b,260,253,0,253,0.5068,99,81,0,0,36064
146000,b,250,255,0,255,0.4950,91,99,0,0,36319
147000,b,249,247,0,247,0.5020,99,83,0,0,36566
148000,b,249,238,0,238,0.5113,81,75,0,0,36804
149000,b,242,264,0,264,0.4783,81,87,0,0,37068
150000,b,245,255,0,255,0.4900,80,88,0,0,37323
151000,b,267,244,0,244,0.5225,103,87,0,0,37567
152000,b,244,245,0,245,0.4990,81,87,0,0,37812
153000,b,245,247,0,247,0.4980,70,82,0,0,38059
154000,b,228,280,0,280,0.4488,76,92,0,0,38339
155000,b,278,232,0,232,0.5451,97,91,0,0,38571
156000,b,238,265,0,265,0.4732,92,102,0,0,38836
157000,b,220,270,0,270,0.4490,81,93,0,0,39106
158000,b,252,251,0,251,0.5010,98,82,0,0,39357
159000,b,233,255,0,255,0.4775,68,88,0,0,39612
160000,b,233,270,0,270,0.4632,75,87,0,0,39882
161000,b,248,260,0,260,0.4882,94,84,0,0,40142
162000,b,237,259,0,259,0.4778,78,92,0,0,40401
163000,b,266,239,0,239,0.5267,100,80,0,0,40640
164000,b,238,253,0,253,0.4847,83,79,0,0,40893
165000,b,255,254,0,254,0.5010,87,93,0,0,41147
166000,b,247,249,0,249,0.4980,91,81,0,0,41396
167000,b,251,257,0,257,0.4941,95,93,0,0,41653
168000,b,254,243,0,243,0.5111,88,94,0,0,41896
169000,b,266,244,0,244,0.5216,99,103,0,0,42140
170000,b,254,229,0,229,0.5259,89,79,0,0,42369
171000,b,239,264,0,264,0.4751,79,95,0,0,42633
172000,b,260,238,0,238,0.5221,98,72,0,0,42871
173000,b,256,240,0,240,0.5161,79,83,0,0,43111
174000,b,240,263,0,263,0.4771,81,87,0,0,43374
175000,b,260,237,0,237,0.5231,85,77,0,0,43611
176000,b,268,238,0,238,0.5296,90,84,0,0,43849
177000,b,243,255,0,255,0.4880,79,91,0,0,44104
178000,b,266,229,0,229,0.5374,87,73,0,0,44333
179000,b,251,257,0,257,0.4941,88,88,0,0,44590
180000,b,241,254,0,254,0.4869,75,91,0,0,44844
