step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
76000,a,221,179,221,0,0.5525,40,30,948,214,18788
77000,a,239,154,239,0,0.6081,38,23,1003,170,19027
78000,a,244,146,244,0,0.6256,41,24,1022,150,19271
79000,a,269,100,269,0,0.7290,32,10,1056,129,19540
80000,a,289,89,289,0,0.7646,42,18,1093,103,19829
81000,a,287,77,287,0,0.7885,39,10,1123,83,20116
82000,a,290,68,290,0,0.8101,38,8,1136,66,20406
83000,a,306,49,306,0,0.8620,44,1,1154,52,20712
84000,a,307,47,307,0,0.8672,35,7,1164,44,21019
85000,a,305,50,305,0,0.8592,33,5,1176,33,21324
86000,a,319,32,319,0,0.9088,34,5,1192,24,21643
87000,a,316,28,316,0,0.9186,37,2,1189,17,21959
88000,a,325,26,325,0,0.9259,36,3,1199,14,22284
89000,a,317,35,317,0,0.9006,36,2,1204,12,22601
90000,a,322,21,322,0,0.9388,35,3,1192,9,22923
91000,b,379,68,0,68,0.8479,89,17,1019,37,22991
92000,b,374,84,0,84,0.8166,112,21,916,87,23075
93000,b,372,82,0,82,0.8194,116,29,825,127,23157
94000,b,352,105,0,105,0.7702,112,33,750,196,23262
95000,b,364,113,0,113,0.7631,140,37,687,259,23375
96000,b,362,98,0,98,0.7870,133,32,641,303,23473
97000,b,320,136,0,136,0.7018,103,52,587,376,23609
98000,b,321,133,0,133,0.7070,111,41,534,443,23742
99000,b,308,148,0,148,0.6754,107,48,488,516,23890
100000,b,298,151,0,151,0.6637,100,49,443,581,24041
101000,b,274,171,0,171,0.6157,82,51,408,664,24212
102000,b,237,187,0,187,0.5590,56,56,361,745,24399
103000,b,228,184,0,184,0.5534,49,52,310,784,24583
104000,b,208,215,0,215,0.4917,53,48,276,868,24798
105000,b,179,214,0,214,0.4555,22,43,224,937,25012
106000,b,173,233,0,233,0.4261,25,32,191,1001,25245
107000,b,156,233,0,233,0.4010,23,30,163,1025,25478
108000,b,98,278,0,278,0.2606,11,41,132,1066,25756
109000,b,82,291,0,291,0.2198,10,40,116,1098,26047
110000,b,72,292,0,292,0.1978,10,42,99,1116,26339
111000,b,71,297,0,297,0.1929,7,51,80,1143,26636
112000,b,75,281,0,281,0.2107,6,47,59,1148,26917
113000,b,39,313,0,313,0.1108,7,41,44,1175,27230
114000,b,32,315,0,315,0.0922,4,46,32,1178,27545
115000,b,31,317,0,317,0.0891,7,41,27,1183,27862
116000,b,38,313,0,313,0.1083,5,35,22,1195,28175
117000,b,28,315,0,315,0.0816,1,35,18,1192,28490
118000,b,24,331,0,331,0.0676,1,40,13,1207,28821
119000,b,15,330,0,330,0.0435,1,45,11,1209,29151
120000,b,17,319,0,319,0.0506,2,44,9,1187,29470
121000,a,49,397,49,0,0.1099,13,96,38,1020,29519
122000,a,62,420,62,0,0.1286,20,149,64,930,29581
123000,a,70,382,70,0,0.1549,27,139,102,842,29651
124000,a,95,375,95,0,0.2021,33,148,158,773,29746
125000,a,97,367,97,0,0.2091,40,147,207,714,29843
126000,a,112,352,112,0,0.2414,51,130,275,664,29955
127000,a,129,330,129,0,0.2810,42,138,345,608,30084
128000,a,130,315,130,0,0.2921,44,115,422,551,30214
129000,a,151,309,151,0,0.3283,56,97,494,523,30365
130000,a,161,283,161,0,0.3626,53,90,583,465,30526
131000,a,155,275,155,0,0.3605,28,72,661,424,30681
132000,a,162,277,162,0,0.3690,47,54,716,384,30843
133000,a,196,215,196,0,0.4769,39,48,770,330,31039
134000,a,223,178,223,0,0.5561,38,33,845,272,31262
135000,a,242,166,242,0,0.5931,40,27,924,231,31504
136000,a,255,133,255,0,0.6572,45,24,975,189,31759
137000,a,255,128,255,0,0.6658,42,21,1009,153,32014
138000,a,279,93,279,0,0.7500,37,13,1048,123,32293
139000,a,288,93,288,0,0.7559,45,13,1091,97,32581
140000,a,291,66,291,0,0.8151,36,10,1109,80,32872
141000,a,305,52,305,0,0.8543,31,4,1142,62,33177
142000,a,315,37,315,0,0.8949,35,3,1146,54,33492
143000,a,323,31,323,0,0.9124,46,3,1151,42,33815
144000,a,305,48,305,0,0.8640,38,6,1152,36,34120
145000,a,316,37,316,0,0.8952,38,6,1166,31,34436
146000,a,314,38,314,0,0.8920,37,4,1179,27,34750
147000,a,314,35,314,0,0.8997,40,4,1168,21,35064
148000,a,319,34,319,0,0.9037,47,4,1175,14,35383
149000,a,316,29,316,0,0.9159,43,3,1168,13,35699
150000,a,336,17,336,0,0.9518,41,2,1198,12,36035
151000,b,394,47,0,47,0.8934,94,11,1020,29,36082
152000,b,394,76,0,76,0.8383,125,25,920,71,36158
153000,b,401,71,0,71,0.8496,145,32,845,99,36229
154000,b,365,104,0,104,0.7783,145,42,781,159,36333
155000,b,377,86,0,86,0.8143,158,31,717,202,36419
156000,b,363,100,0,100,0.7840,147,38,660,265,36519
157000,b,339,127,0,127,0.7275,134,50,614,331,36646
158000,b,294,151,0,151,0.6607,109,57,561,408,36797
159000,b,292,154,0,154,0.6547,111,57,492,499,36951
160000,b,284,153,0,153,0.6499,90,49,455,564,37104
161000,b,252,180,0,180,0.5833,61,51,416,647,37284
162000,b,220,206,0,206,0.5164,53,51,365,742,37490
163000,b,232,185,0,185,0.5564,49,39,323,793,37675
164000,b,200,215,0,215,0.4819,36,41,274,872,37890
165000,b,191,212,0,212,0.4739,33,47,229,915,38102
166000,b,137,252,0,252,0.3522,19,47,185,989,38354
167000,b,123,255,0,255,0.3254,21,30,149,1036,38609
168000,b,99,271,0,271,0.2676,7,40,124,1065,38880
169000,b,81,286,0,286,0.2207,14,30,106,1092,39166
170000,b,67,297,0,297,0.1841,8,48,75,1113,39463
171000,b,59,297,0,297,0.1657,11,32,60,1136,39760
172000,b,51,305,0,305,0.1433,7,38,49,1148,40065
173000,b,40,308,0,308,0.1149,2,44,40,1140,40373
174000,b,36,318,0,318,0.1017,2,36,29,1171,40691
175000,b,28,320,0,320,0.0805,4,47,19,1168,41011
176000,b,19,330,0,330,0.0544,3,40,17,1186,41341
177000,b,18,332,0,332,0.0514,1,43,12,1204,41673
178000,b,15,326,0,326,0.0440,2,46,10,1195,41999
179000,b,15,331,0,331,0.0434,1,42,6,1203,42330
180000,b,35,315,0,315,0.1000,3,35,6,1202,42645
