glyph,arm,cad,seed,outcome,alive,active,qmarks,copiers,matter_events,total_events,exact
α,f4sat,16,90,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,91,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,92,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,93,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,94,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,95,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,96,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,97,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,98,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,99,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,100,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,101,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,102,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,103,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,104,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,105,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,106,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,107,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,108,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,109,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,110,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,111,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,112,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,113,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,114,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,115,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,116,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,117,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,118,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,119,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,120,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,121,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,122,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,123,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,124,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,125,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,126,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,127,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,128,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,129,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,130,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,131,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,132,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,133,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,134,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,135,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,136,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,137,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,138,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,139,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,140,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,141,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,142,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,143,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,144,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,145,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,146,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,147,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,148,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,149,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,150,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,151,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,152,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,153,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,154,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,155,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,156,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,157,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,158,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,159,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,160,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,161,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,162,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,163,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,164,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,165,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,166,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,167,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,168,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,169,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,170,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,171,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,172,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,173,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,174,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,175,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,176,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,177,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,178,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,179,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,180,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,181,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,182,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,183,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,184,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,185,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,186,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,187,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,188,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,189,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,190,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,191,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,192,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,193,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,194,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,195,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,196,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,197,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,198,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,199,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,16,200,REPAIR,6,6,0,3,1603,27204,True
α,f4sat,32,1,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,2,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,3,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,4,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,5,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,6,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,7,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,8,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,9,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,10,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,11,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,12,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,13,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,14,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,15,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,16,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,17,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,18,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,19,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,20,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,21,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,22,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,23,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,24,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,25,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,26,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,27,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,28,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,29,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,30,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,31,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,32,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,33,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,34,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,35,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,36,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,37,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,38,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,39,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,40,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,41,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,42,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,43,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,44,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,45,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,46,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,47,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,48,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,49,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,50,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,51,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,52,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,53,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,54,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,55,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,56,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,57,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,58,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,59,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,60,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,61,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,62,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,63,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,64,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,65,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,66,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,67,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,68,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,69,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,70,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,71,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,72,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,73,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,74,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,75,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,76,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,77,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,78,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,79,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,80,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,81,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,82,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,83,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,84,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,85,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,86,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,87,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,88,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,89,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,90,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,91,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,92,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,93,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,94,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,95,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,96,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,97,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,98,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,99,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,100,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,101,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,102,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,103,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,104,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,105,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,106,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,107,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,108,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,109,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,110,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,111,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,112,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,113,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,114,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,115,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,116,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,117,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,118,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,119,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,120,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,121,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,122,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,123,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,124,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,125,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,126,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,127,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,128,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,129,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,130,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,131,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,132,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,133,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,134,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,135,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,136,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,137,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,138,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,139,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,140,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,141,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,142,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,143,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,144,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,145,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,146,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,147,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,148,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,149,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,150,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,151,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,152,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,153,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,154,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,155,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,156,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,157,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,158,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,159,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,160,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,161,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,162,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,163,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,164,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,165,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,166,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,167,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,168,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,169,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,170,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,171,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,172,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,173,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,174,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,175,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,176,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,177,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,178,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,179,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,180,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,181,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,182,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,183,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,184,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,185,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,186,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,187,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,188,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,189,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,190,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,191,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,192,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,193,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,194,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,195,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,196,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,197,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,198,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,199,REPAIR,6,6,0,3,1603,52804,True
α,f4sat,32,200,REPAIR,6,6,0,3,1603,52804,True
β,f3,1,1,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,2,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,3,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,4,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,5,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,6,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,7,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,8,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,9,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,10,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,11,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,12,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,13,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,14,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,15,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,16,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,17,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,18,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,19,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,20,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,21,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,22,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,23,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,24,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,25,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,26,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,27,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,28,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,29,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,30,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,31,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,32,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,33,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,34,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,35,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,36,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,37,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,38,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,39,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,40,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,41,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,42,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,43,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,44,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,45,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,46,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,47,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,48,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,49,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,50,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,51,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,52,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,53,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,54,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,55,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,56,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,57,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,58,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,59,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,60,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,61,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,62,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,63,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,64,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,65,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,66,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,67,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,68,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,69,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,70,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,71,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,72,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,73,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,74,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,75,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,76,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,77,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,78,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,79,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,80,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,81,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,82,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,83,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,84,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,85,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,86,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,87,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,88,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,89,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,90,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,91,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,92,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,93,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,94,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,95,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,96,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,97,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,98,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,99,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,100,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,101,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,102,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,103,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,104,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,105,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,106,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,107,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,108,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,109,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,110,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,111,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,112,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,113,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,114,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,115,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,116,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,117,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,118,REPAIR,6,6,0,0,1603,1603,True
β,f3,1,119,REPAIR,6,6,0,0,1603,1603,True
